corp_code,corp_name,rcept_no,dart_link,basis,unit_source,fy,period,bs_n,is_n,cf_n,flag
00186559,아이티센씨티에스,20010330000635,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010330000635,separate,pdf,2000,FY,10,11,10,LOW
00186559,아이티센씨티에스,20010515000007,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010515000007,separate,pdf,2001,Q1,11,9,9,LOW
00186559,아이티센씨티에스,20010622000004,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010622000004,separate,pdf,2000,FY,10,11,10,LOW
00186559,아이티센씨티에스,20010814000061,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010814000061,separate,pdf,2001,H1,11,10,9,LOW
00186559,아이티센씨티에스,20011114000314,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011114000314,separate,pdf,2001,Q3,11,10,16,LOW
00186559,아이티센씨티에스,20021114000321,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20021114000321,separate,pdf,2002,Q3,11,10,16,LOW
00186717,태양,20010814000029,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010814000029,separate,pdf,2001,H1,8,12,8,LOW
00186717,태양,20011114000203,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011114000203,separate,pdf,2001,Q3,9,13,8,LOW
00186717,태양,20011114001057,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011114001057,separate,pdf,2001,Q3,9,13,8,LOW
00189538,피델릭스,20000329000319,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000329000319,separate,pdf,1999,FY,10,12,7,LOW
00189538,피델릭스,20000515000157,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000515000157,separate,pdf,2000,Q1,9,11,5,LOW
00189538,피델릭스,20000812000139,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000812000139,separate,pdf,2000,H1,10,11,5,LOW
00189538,피델릭스,20000814000144,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000814000144,separate,pdf,2000,H1,10,11,5,LOW
00189538,피델릭스,20010329000599,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010329000599,separate,pdf,2000,FY,8,10,17,LOW
00189538,피델릭스,20010515000107,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010515000107,separate,pdf,2001,Q1,9,10,10,LOW
00189538,피델릭스,20010814000631,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010814000631,separate,pdf,2001,H1,9,10,6,LOW
00189538,피델릭스,20011114000509,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011114000509,separate,pdf,2001,Q3,9,8,7,LOW
00191287,대동금속,20000329000063,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000329000063,separate,pdf,1999,FY,7,5,20,LOW
00191287,대동금속,20000515000107,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000515000107,separate,pdf,2000,Q1,7,5,19,LOW
00191287,대동금속,20000517000031,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000517000031,separate,pdf,2000,Q1,7,5,19,LOW
00191287,대동금속,20000814000174,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000814000174,separate,pdf,2000,H1,7,5,19,LOW
00192499,팜스토리,20000306000029,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000306000029,separate,pdf,1999,FY,5,10,43,LOW
00192499,팜스토리,20000512000234,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000512000234,separate,pdf,2000,Q1,5,14,46,LOW
00192499,팜스토리,20000803000076,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000803000076,separate,pdf,2000,H1,4,14,40,LOW
00198192,한국팩키지,20040528000335,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040528000335,separate,squished_total,2004,Q1,1,,,LOW
00198697,일진디스플,20000331000347,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000331000347,separate,pdf,1999,FY,5,9,33,LOW
00198697,일진디스플,20000515000126,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000515000126,consolidated,pdf,2000,Q1,2,2,,LOW
00198697,일진디스플,20000814000533,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000814000533,consolidated,pdf,2000,H1,3,14,,LOW
00198697,일진디스플,20010515000443,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010515000443,consolidated,pdf,2001,Q1,2,17,,LOW
00198697,일진디스플,20010814000960,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010814000960,consolidated,pdf,2001,H1,2,17,,LOW
00198697,일진디스플,20060512001918,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060512001918,separate,declared,2006,Q1,81,38,8,LOW
00198697,일진디스플,20060522000203,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060522000203,separate,declared,2006,Q1,81,39,8,LOW
00199252,HLB,20000330000908,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000330000908,separate,declared,1999,FY,17,12,14,LOW
00199252,HLB,20000515000556,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000515000556,separate,pdf,2000,Q1,,13,6,LOW
00199252,HLB,20000809000059,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000809000059,separate,pdf,2000,H1,,13,6,LOW
00200910,아이즈비전,20040628000285,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040628000285,separate,squished_total,2004,Q1,1,,,LOW
00200910,아이즈비전,20040813001382,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813001382,separate,squished_total,2004,H1,1,,,LOW
00200910,아이즈비전,20041113000068,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041113000068,separate,squished_total,2004,Q3,1,,,LOW
00200910,아이즈비전,20050330001029,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050330001029,separate,squished_total,2004,FY,1,,,LOW
00200910,아이즈비전,20050513002490,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050513002490,separate,squished_total,2005,Q1,1,,,LOW
00200910,아이즈비전,20050812000918,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050812000918,separate,squished_total,2005,H1,1,,,LOW
00200910,아이즈비전,20051114001333,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20051114001333,separate,squished_total,2005,Q3,1,,,LOW
00200910,아이즈비전,20060330001585,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060330001585,separate,squished_total,2005,FY,1,,,LOW
00201131,아즈텍WB,20180619000325,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180619000325,separate,xbrl,2018,Q1,32,11,7,LOW
00201131,아즈텍WB,20191114000246,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114000246,separate,declared,2019,Q3,14,18,27,LOW
00201432,비츠로시스,20040618000136,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040618000136,separate,squished_total,2004,Q1,1,,,LOW
00203023,시노펙스,20000811000057,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000811000057,separate,pdf,2000,H1,10,5,30,LOW
00203023,시노펙스,20010328000022,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010328000022,separate,pdf,2000,FY,10,3,40,LOW
00203023,시노펙스,20021114000204,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20021114000204,separate,pdf,2002,Q3,10,3,30,LOW
00203023,시노펙스,20090430001959,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090430001959,consolidated,declared,2008,FY,,6,,LOW
00203290,콜마홀딩스,20020629000077,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020629000077,separate,pdf,2002,FY,11,5,47,LOW
00204208,마니커,20010330000630,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010330000630,separate,pdf,2000,FY,5,,18,LOW
00204208,마니커,20010514000017,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010514000017,separate,pdf,2001,Q1,5,,8,LOW
00204208,마니커,20010813000014,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010813000014,separate,pdf,2001,H1,5,,13,LOW
00204208,마니커,20011112000234,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011112000234,separate,pdf,2001,Q3,5,,13,LOW
00204208,마니커,20020329001108,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020329001108,separate,declared,2001,FY,4,9,4,LOW
00204208,마니커,20020511000373,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020511000373,separate,declared,2002,Q1,4,9,4,LOW
00204208,마니커,20020813000622,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020813000622,separate,declared,2002,H1,4,9,4,LOW
00204208,마니커,20021114000026,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20021114000026,separate,pdf,2002,Q3,5,,14,LOW
00204208,마니커,20030814000654,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030814000654,separate,declared,2003,H1,4,8,4,LOW
00204208,마니커,20031114000812,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031114000812,separate,declared,2003,Q3,4,8,5,LOW
00204208,마니커,20031203000064,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031203000064,separate,declared,2003,Q3,4,9,5,LOW
00204208,마니커,20100513000970,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100513000970,separate,declared,2010,Q1,4,58,97,LOW
00205687,더라미,20020514000517,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020514000517,consolidated,pdf,2002,Q1,,1,,LOW
00205687,더라미,20040527000137,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040527000137,separate,squished_total,2004,Q1,1,,,LOW
00205687,더라미,20040814000317,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040814000317,separate,squished_total,2004,H1,1,,,LOW
00205687,더라미,20041115000399,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041115000399,separate,squished_total,2004,Q3,1,,,LOW
00205687,더라미,20050331000223,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050331000223,separate,squished_total,2004,FY,1,,,LOW
00205687,더라미,20050813000031,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050813000031,separate,squished_total,2005,H1,1,,,LOW
00205687,더라미,20051114001254,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20051114001254,separate,squished_total,2005,Q3,1,,,LOW
00206039,경남스틸,20020328000611,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020328000611,separate,declared,2001,FY,4,,,LOW
00206039,경남스틸,20020514000001,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020514000001,separate,declared,2002,Q1,4,,,LOW
00206039,경남스틸,20020813000204,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020813000204,separate,declared,2002,H1,4,,,LOW
00206039,경남스틸,20021112000047,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20021112000047,separate,pdf,2002,Q3,4,9,12,LOW
00206039,경남스틸,20030813000202,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030813000202,separate,declared,2003,H1,4,,,LOW
00206039,경남스틸,20031112000034,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031112000034,separate,declared,2003,Q3,4,,,LOW
00206039,경남스틸,20031201000350,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031201000350,separate,declared,2003,Q3,4,,,LOW
00206039,경남스틸,20040330000346,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040330000346,separate,declared,2003,FY,4,,,LOW
00206039,경남스틸,20040512000385,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040512000385,separate,declared,2003,FY,4,,,LOW
00206039,경남스틸,20040512000387,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040512000387,separate,declared,2004,Q1,4,,,LOW
00206039,경남스틸,20040520000102,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040520000102,separate,declared,2003,FY,4,,,LOW
00206039,경남스틸,20040618000363,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040618000363,separate,declared,2004,Q1,4,,,LOW
00206039,경남스틸,20040813000213,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813000213,separate,declared,2004,H1,4,,,LOW
00206039,경남스틸,20041112000213,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041112000213,separate,declared,2004,Q3,4,,,LOW
00206039,경남스틸,20050330000147,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050330000147,separate,declared,2004,FY,4,,,LOW
00206039,경남스틸,20050427000337,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050427000337,separate,declared,2004,FY,4,,,LOW
00206039,경남스틸,20050513000301,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050513000301,separate,declared,2005,Q1,4,,,LOW
00206039,경남스틸,20050523000146,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050523000146,separate,declared,2005,Q1,4,,,LOW
00206039,경남스틸,20050812000138,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050812000138,separate,declared,2005,H1,4,,,LOW
00206039,경남스틸,20051111000604,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20051111000604,separate,declared,2005,Q3,4,,,LOW
00206039,경남스틸,20060328000156,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060328000156,separate,declared,2005,FY,4,,,LOW
00206039,경남스틸,20060512001824,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060512001824,separate,declared,2006,Q1,4,,,LOW
00206039,경남스틸,20060811000228,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060811000228,separate,declared,2006,H1,4,,,LOW
00206039,경남스틸,20061108000014,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20061108000014,separate,declared,2006,Q3,4,,,LOW
00206039,경남스틸,20070328000790,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070328000790,separate,declared,2006,FY,4,,,LOW
00206039,경남스틸,20070511002069,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070511002069,separate,declared,2007,Q1,4,,,LOW
00206039,경남스틸,20070515000993,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070515000993,separate,declared,2007,Q1,4,,,LOW
00206039,경남스틸,20070813000460,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070813000460,separate,declared,2007,H1,4,,,LOW
00208444,피에스케이홀딩스,20000331000330,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000331000330,separate,pdf,1999,FY,5,10,16,LOW
00208444,피에스케이홀딩스,20000515000209,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000515000209,separate,pdf,2000,Q1,5,10,16,LOW
00208444,피에스케이홀딩스,20000812000046,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000812000046,separate,pdf,2000,H1,5,9,23,LOW
00219361,해성산업,20020330000349,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020330000349,separate,declared,2001,FY,,5,,LOW
00219361,해성산업,20020514000055,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020514000055,separate,declared,2002,Q1,,5,,LOW
00219361,해성산업,20020812000150,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020812000150,separate,declared,2002,H1,,5,,LOW
00219361,해성산업,20030328000610,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030328000610,separate,declared,2002,FY,,5,,LOW
00219361,해성산업,20030401000160,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030401000160,separate,declared,2002,FY,,5,,LOW
00219361,해성산업,20030514000245,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030514000245,separate,section_def,2003,Q1,,5,,LOW
00219361,해성산업,20030814000849,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030814000849,separate,declared,2003,H1,,5,,LOW
00219361,해성산업,20031113000378,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031113000378,separate,declared,2003,Q3,,5,,LOW
00219361,해성산업,20031202000104,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031202000104,separate,declared,2003,Q3,,5,,LOW
00219361,해성산업,20040330000704,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040330000704,separate,declared,2003,FY,,5,,LOW
00219361,해성산업,20040515000005,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040515000005,separate,declared,2004,Q1,,5,,LOW
00219361,해성산업,20040528000595,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040528000595,separate,declared,2003,FY,,5,,LOW
00219361,해성산업,20040618000298,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040618000298,separate,declared,2004,Q1,,5,,LOW
00219361,해성산업,20040813001018,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813001018,separate,section_def,2004,H1,,5,,LOW
00219361,해성산업,20041115000492,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041115000492,separate,declared,2004,Q3,,5,,LOW
00219361,해성산업,20050328000501,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050328000501,separate,declared,2004,FY,,5,,LOW
00219361,해성산업,20050429000700,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050429000700,separate,declared,2004,FY,,5,,LOW
00219361,해성산업,20050513000095,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050513000095,separate,declared,2005,Q1,,5,,LOW
00219361,해성산업,20050812000295,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050812000295,separate,declared,2005,H1,,5,,LOW
00219361,해성산업,20050907000078,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050907000078,separate,declared,2005,H1,,5,,LOW
00219361,해성산업,20051111000510,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20051111000510,separate,declared,2005,Q3,,5,,LOW
00219361,해성산업,20060330000061,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060330000061,separate,declared,2005,FY,,5,,LOW
00219361,해성산업,20060515000069,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060515000069,separate,declared,2006,Q1,,6,,LOW
00219361,해성산업,20060811000080,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060811000080,separate,declared,2006,H1,,5,,LOW
00219361,해성산업,20061113000206,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20061113000206,separate,declared,2006,Q3,,5,,LOW
00219361,해성산업,20070330001940,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070330001940,separate,declared,2006,FY,,5,,LOW
00219361,해성산업,20070515000678,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070515000678,separate,declared,2007,Q1,,5,,LOW
00219440,휴맥스홀딩스,20000327000140,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000327000140,separate,pdf,1999,FY,6,1,27,LOW
00219440,휴맥스홀딩스,20000512000301,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000512000301,separate,pdf,2000,Q1,6,1,28,LOW
00219440,휴맥스홀딩스,20000814000096,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000814000096,separate,pdf,2000,H1,6,1,27,LOW
00219440,휴맥스홀딩스,20010329000130,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010329000130,consolidated,pdf,2000,FY,5,7,23,LOW
00219440,휴맥스홀딩스,20010329000130,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010329000130,separate,pdf,2000,FY,5,1,27,LOW
00219440,휴맥스홀딩스,20010515000118,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010515000118,separate,pdf,2001,Q1,6,1,28,LOW
00219440,휴맥스홀딩스,20010808000085,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010808000085,separate,pdf,2001,H1,6,1,28,LOW
00219440,휴맥스홀딩스,20010816000054,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010816000054,separate,pdf,2001,H1,6,1,28,LOW
00219486,신세계I&C,20000417000222,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000417000222,separate,pdf,1999,FY,2,35,,LOW+HIGH
00219486,신세계I&C,20000814000214,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000814000214,separate,pdf,2000,H1,3,7,29,LOW
00220109,알파AI,20011113000361,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011113000361,separate,pdf,2001,Q3,11,5,49,LOW
00220109,알파AI,20120330002468,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20120330002468,consolidated,declared,2011,FY,34,21,10,LOW
00220561,광주신세계,20221114000806,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20221114000806,separate,declared,2022,Q3,11,9,31,LOW
00223762,KT지니뮤직,20050331002217,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050331002217,separate,squished_total,2004,FY,1,,,LOW
00223762,KT지니뮤직,20050517000001,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050517000001,separate,squished_total,2005,Q1,1,,,LOW
00223762,KT지니뮤직,20050830000167,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050830000167,separate,squished_total,2005,H1,1,,,LOW
00223762,KT지니뮤직,20051114001627,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20051114001627,separate,squished_total,2005,Q3,1,,,LOW
00223762,KT지니뮤직,20060428001219,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060428001219,separate,squished_total,2005,FY,1,,,LOW
00223762,KT지니뮤직,20221114000332,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20221114000332,separate,declared,2022,Q3,19,16,20,LOW
00225159,SNT홀딩스,20000329000018,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000329000018,separate,pdf,1999,FY,9,13,6,LOW
00225159,SNT홀딩스,20000329000079,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000329000079,separate,pdf,1999,FY,9,13,8,LOW
00225159,SNT홀딩스,20000512000244,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000512000244,separate,pdf,2000,Q1,10,11,7,LOW
00225159,SNT홀딩스,20000809000062,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000809000062,separate,pdf,2000,H1,10,11,6,LOW
00225159,SNT홀딩스,20010328000283,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010328000283,separate,pdf,2000,FY,11,18,9,LOW
00225159,SNT홀딩스,20010514000018,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010514000018,separate,pdf,2001,Q1,11,11,10,LOW
00225159,SNT홀딩스,20010810000325,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010810000325,separate,pdf,2001,H1,11,11,9,LOW
00225159,SNT홀딩스,20011112000080,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011112000080,separate,pdf,2001,Q3,10,11,9,LOW
00225159,SNT홀딩스,20021112000094,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20021112000094,separate,pdf,2002,Q3,22,11,5,LOW
00226866,인탑스,20040629000455,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040629000455,separate,squished_total,2004,Q1,1,,,LOW
00228350,신화인터텍,20020813000502,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020813000502,separate,pdf,2002,H1,8,3,20,LOW
00228350,신화인터텍,20021114000066,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20021114000066,separate,pdf,2002,Q3,8,3,20,LOW
00231044,우리기술,20020401000142,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020401000142,separate,declared,2001,FY,4,,,LOW
00231044,우리기술,20020514000251,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020514000251,separate,declared,2002,Q1,4,,,LOW
00231044,우리기술,20020813000674,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020813000674,separate,declared,2002,H1,4,,,LOW
00231044,우리기술,20030331001193,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030331001193,separate,declared,2002,FY,4,,,LOW
00231044,우리기술,20030515000050,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030515000050,separate,declared,2003,Q1,4,,,LOW
00231044,우리기술,20030814000130,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030814000130,separate,declared,2003,H1,4,,,LOW
00231044,우리기술,20031114000952,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031114000952,separate,declared,2003,Q3,4,,,LOW
00231044,우리기술,20031127000158,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031127000158,separate,declared,2003,Q3,4,,,LOW
00231105,동성화인텍,20010213000035,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010213000035,separate,pdf,2001,H1,9,5,37,LOW
00231105,동성화인텍,20010511000131,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010511000131,separate,pdf,2001,Q3,10,5,37,LOW
00231105,동성화인텍,20040210000261,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040210000261,separate,squished_total,2004,H1,1,,,LOW
00231105,동성화인텍,20040621000121,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040621000121,separate,squished_total,2004,Q3,1,,,LOW
00231105,동성화인텍,20041109000175,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041109000175,separate,squished_total,2004,Q3,1,,,LOW
00231105,동성화인텍,20050512000445,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050512000445,separate,squished_total,2005,Q1,1,,,LOW
00231105,동성화인텍,20050811000081,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050811000081,separate,squished_total,2005,H1,1,,,LOW
00231105,동성화인텍,20051110000058,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20051110000058,separate,squished_total,2005,Q3,1,,,LOW
00231105,동성화인텍,20060509000006,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060509000006,separate,squished_total,2006,Q1,1,,,LOW
00231105,동성화인텍,20060912000025,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060912000025,separate,squished_total,2006,H1,1,,,LOW
00231105,동성화인텍,20061114000493,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20061114000493,consolidated,squished_total,2006,Q3,1,,,LOW
00231105,동성화인텍,20061114000493,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20061114000493,separate,squished_total,2006,Q3,1,,,LOW
00231664,우리기술투자,20000810000122,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000810000122,separate,declared,2000,H1,9,12,8,LOW
00231664,우리기술투자,20020322000508,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020322000508,separate,declared,2001,FY,9,9,7,LOW
00231664,우리기술투자,20020503000094,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020503000094,separate,declared,2002,Q1,9,11,7,LOW
00231664,우리기술투자,20020814000058,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020814000058,separate,declared,2002,H1,9,9,7,LOW
00231664,우리기술투자,20021113000465,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20021113000465,separate,declared,2002,Q3,9,9,7,LOW
00231664,우리기술투자,20030321000398,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030321000398,separate,declared,2002,FY,9,9,8,LOW
00231664,우리기술투자,20030509000017,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030509000017,separate,declared,2003,Q1,9,7,6,LOW
00231664,우리기술투자,20030813000495,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030813000495,separate,declared,2003,H1,9,8,7,LOW
00231664,우리기술투자,20031106000072,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031106000072,separate,declared,2003,Q3,9,9,7,LOW
00231691,판타지오,20000329000317,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000329000317,separate,pdf,1999,FY,10,12,9,LOW
