corp_code,corp_name,rcept_no,dart_link,basis,unit_source,fy,period,bs_n,is_n,cf_n,flag
00102618,계양전기,20000814000535,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000814000535,separate,pdf,2000,H1,61,55,51,HIGH
00102618,계양전기,20010331000040,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010331000040,separate,pdf,2000,FY,61,53,59,HIGH
00102618,계양전기,20010515000444,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010515000444,separate,pdf,2001,Q1,55,30,57,HIGH
00102618,계양전기,20010814000404,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010814000404,separate,pdf,2001,H1,56,30,57,HIGH
00102618,계양전기,20011114000405,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011114000405,separate,pdf,2001,Q3,57,30,57,HIGH
00102618,계양전기,20020401000196,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020401000196,separate,pdf,2001,FY,56,29,51,HIGH
00102618,계양전기,20020515000965,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020515000965,consolidated,pdf,2002,Q1,44,27,,HIGH
00102618,계양전기,20020515000965,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020515000965,separate,pdf,2002,Q1,55,26,47,HIGH
00102618,계양전기,20020814000278,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020814000278,consolidated,pdf,2002,H1,44,27,,HIGH
00102618,계양전기,20020814000278,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020814000278,separate,pdf,2002,H1,57,32,46,HIGH
00102618,계양전기,20030814000002,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030814000002,separate,declared,2003,H1,168,112,69,HIGH
00102618,계양전기,20031114001363,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031114001363,separate,declared,2003,Q3,170,112,76,HIGH
00102618,계양전기,20040813000180,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813000180,separate,declared,2004,H1,88,49,86,HIGH
00102618,계양전기,20050331000830,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050331000830,separate,declared,2004,FY,90,54,85,HIGH
00102618,계양전기,20050513001418,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050513001418,separate,declared,2005,Q1,91,56,88,HIGH
00102618,계양전기,20050812000879,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050812000879,separate,declared,2005,H1,89,81,84,HIGH
00102618,계양전기,20060331001122,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060331001122,separate,declared,2005,FY,87,80,83,HIGH
00102618,계양전기,20060502000564,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060502000564,separate,declared,2005,FY,87,80,83,HIGH
00102618,계양전기,20060814001181,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060814001181,separate,declared,2006,H1,91,75,70,HIGH
00102618,계양전기,20061114000107,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20061114000107,separate,declared,2006,Q3,93,83,73,HIGH
00102618,계양전기,20070330000126,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070330000126,separate,declared,2006,FY,90,82,86,HIGH
00102618,계양전기,20070814000501,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070814000501,separate,declared,2007,H1,92,73,79,HIGH
00102618,계양전기,20071114000032,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20071114000032,separate,declared,2007,Q3,92,74,90,HIGH
00102618,계양전기,20080331000792,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080331000792,separate,declared,2007,FY,97,79,90,HIGH
00102618,계양전기,20080515000903,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080515000903,consolidated,declared,2008,Q1,98,76,,HIGH
00102618,계양전기,20080515000903,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080515000903,separate,declared,2008,Q1,96,73,88,HIGH
00102618,계양전기,20080814000875,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080814000875,consolidated,declared,2008,H1,98,76,,HIGH
00102618,계양전기,20080814000875,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080814000875,separate,declared,2008,H1,97,77,88,HIGH
00102618,계양전기,20081114001226,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20081114001226,consolidated,declared,2008,Q3,98,76,,HIGH
00102618,계양전기,20081114001226,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20081114001226,separate,declared,2008,Q3,97,75,89,HIGH
00102618,계양전기,20090331000043,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090331000043,separate,declared,2008,FY,97,79,87,HIGH
00102618,계양전기,20090515001988,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090515001988,separate,declared,2009,Q1,95,70,84,HIGH
00102618,계양전기,20090814001071,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090814001071,separate,declared,2009,H1,97,78,84,HIGH
00102618,계양전기,20091116000477,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20091116000477,separate,declared,2009,Q3,97,75,85,HIGH
00102618,계양전기,20100331001444,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100331001444,separate,declared,2009,FY,,79,85,HIGH
00102618,계양전기,20100331001661,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100331001661,separate,declared,2009,FY,,79,85,HIGH
00102618,계양전기,20110331000853,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331000853,separate,declared,2010,FY,,76,83,HIGH
00102618,계양전기,20110331003196,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331003196,separate,declared,2010,FY,,76,83,HIGH
00102751,고려산업,20000328000258,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000328000258,separate,declared,1999,FY,74,82,75,HIGH
00102751,고려산업,20000510000418,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000510000418,consolidated,declared,2000,Q1,165,193,,HIGH
00102751,고려산업,20000510000418,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000510000418,separate,declared,2000,Q1,236,246,161,HIGH
00102751,고려산업,20020330000616,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020330000616,separate,declared,2001,FY,79,82,77,HIGH
00102751,고려산업,20040329000785,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040329000785,separate,declared,2003,FY,77,79,69,HIGH
00102751,고려산업,20050330001393,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050330001393,separate,declared,2004,FY,78,79,64,HIGH
00102858,고려아연,20000515000378,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000515000378,separate,pdf,2000,Q3,54,46,47,HIGH
00102858,고려아연,20000814000608,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000814000608,separate,pdf,2000,H1,51,46,48,HIGH
00102858,고려아연,20010330001286,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010330001286,separate,pdf,2000,FY,54,46,48,HIGH
00102858,고려아연,20010515000700,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010515000700,separate,pdf,2001,Q1,53,44,49,HIGH
00102858,고려아연,20010706000136,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010706000136,separate,pdf,2000,FY,54,46,48,HIGH
00102858,고려아연,20010706000138,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010706000138,separate,pdf,2001,Q1,53,44,49,HIGH
00102858,고려아연,20010711000022,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010711000022,separate,pdf,2000,FY,54,46,48,HIGH
00102858,고려아연,20010814000840,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010814000840,separate,pdf,2001,H1,51,45,48,HIGH
00102858,고려아연,20011114000877,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011114000877,separate,pdf,2001,Q3,51,45,49,HIGH
00102858,고려아연,20020515000963,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020515000963,consolidated,declared,2002,Q1,100,56,,HIGH
00102858,고려아연,20020814001030,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020814001030,consolidated,declared,2002,H1,98,53,,HIGH
00102858,고려아연,20030814001407,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030814001407,consolidated,declared,2003,H1,98,91,,HIGH
00102858,고려아연,20030818000179,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030818000179,consolidated,declared,2003,Q1,98,91,,HIGH
00102858,고려아연,20030818000182,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030818000182,consolidated,declared,2003,H1,98,91,,HIGH
00102858,고려아연,20031114000672,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031114000672,consolidated,declared,2003,Q3,98,91,,HIGH
00102858,고려아연,20040330001478,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040330001478,separate,declared,2003,FY,93,79,104,HIGH
00102858,고려아연,20040514002246,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040514002246,consolidated,declared,2004,Q1,99,96,,HIGH
00102858,고려아연,20040514002246,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040514002246,separate,declared,2004,Q1,92,64,66,HIGH
00102858,고려아연,20040603000197,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040603000197,consolidated,declared,2004,Q1,99,96,,HIGH
00102858,고려아연,20040603000197,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040603000197,separate,declared,2004,Q1,92,64,66,HIGH
00102858,고려아연,20040603000215,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040603000215,consolidated,declared,2004,Q1,99,96,,HIGH
00102858,고려아연,20040603000215,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040603000215,separate,declared,2004,Q1,92,64,66,HIGH
00102858,고려아연,20040615000206,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040615000206,consolidated,declared,2004,Q1,99,96,,HIGH
00102858,고려아연,20040615000206,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040615000206,separate,declared,2004,Q1,92,64,66,HIGH
00102858,고려아연,20040813001202,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813001202,consolidated,declared,2004,H1,99,96,,HIGH
00102858,고려아연,20040813001202,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813001202,separate,declared,2004,H1,92,68,81,HIGH
00102858,고려아연,20041115000891,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041115000891,consolidated,declared,2004,Q3,99,96,,HIGH
00102858,고려아연,20041115000891,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041115000891,separate,declared,2004,Q3,93,69,82,HIGH
00102858,고려아연,20050331001791,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050331001791,separate,declared,2004,FY,94,74,95,HIGH
00102858,고려아연,20050516001553,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050516001553,consolidated,declared,2005,Q1,100,103,,HIGH
00102858,고려아연,20050516001553,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050516001553,separate,declared,2005,Q1,93,68,72,HIGH
00102858,고려아연,20050816001148,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050816001148,consolidated,declared,2005,H1,100,103,,HIGH
00102858,고려아연,20050816001148,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050816001148,separate,declared,2005,H1,92,71,80,HIGH
00102858,고려아연,20050816001242,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050816001242,consolidated,declared,2005,H1,100,103,,HIGH
00102858,고려아연,20050816001242,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050816001242,separate,declared,2005,H1,92,71,80,HIGH
00102858,고려아연,20051114001219,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20051114001219,consolidated,declared,2005,Q3,100,103,,HIGH
00102858,고려아연,20051114001219,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20051114001219,separate,declared,2005,Q3,94,71,82,HIGH
00102858,고려아연,20060331001181,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060331001181,separate,section_def,2005,FY,96,74,100,HIGH
00102858,고려아연,20060515003131,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060515003131,consolidated,declared,2006,Q1,98,96,,HIGH
00102858,고려아연,20060515003131,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060515003131,separate,declared,2006,Q1,93,68,70,HIGH
00102858,고려아연,20060519000259,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060519000259,consolidated,declared,2006,Q1,98,96,,HIGH
00102858,고려아연,20060519000259,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060519000259,separate,declared,2006,Q1,93,68,70,HIGH
00102858,고려아연,20060814001379,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060814001379,consolidated,declared,2006,H1,98,96,,HIGH
00102858,고려아연,20060814001379,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060814001379,separate,declared,2006,H1,96,75,86,HIGH
00102858,고려아연,20061114001565,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20061114001565,consolidated,declared,2006,Q3,98,96,,HIGH
00102858,고려아연,20061114001565,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20061114001565,separate,declared,2006,Q3,97,76,89,HIGH
00102858,고려아연,20070330001426,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070330001426,separate,declared,2006,FY,95,77,102,HIGH
00102858,고려아연,20070515001234,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070515001234,consolidated,declared,2007,Q1,97,97,,HIGH
00102858,고려아연,20070515001234,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070515001234,separate,declared,2007,Q1,95,68,75,HIGH
00102858,고려아연,20070814001550,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070814001550,consolidated,declared,2007,H1,97,97,,HIGH
00102858,고려아연,20070814001550,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070814001550,separate,declared,2007,H1,90,69,104,HIGH
00102858,고려아연,20071114001442,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20071114001442,consolidated,declared,2007,Q3,97,97,,HIGH
00102858,고려아연,20071114001442,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20071114001442,separate,declared,2007,Q3,94,77,101,HIGH
00102858,고려아연,20080331002401,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080331002401,separate,declared,2007,FY,95,78,101,HIGH
00102858,고려아연,20080515001457,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080515001457,consolidated,declared,2008,Q1,106,80,,HIGH
00102858,고려아연,20080515001457,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080515001457,separate,declared,2008,Q1,91,70,92,HIGH
00102858,고려아연,20080515002231,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080515002231,consolidated,declared,2008,Q1,106,80,,HIGH
00102858,고려아연,20080515002231,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080515002231,separate,declared,2008,Q1,91,70,92,HIGH
00102858,고려아연,20080814001478,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080814001478,consolidated,declared,2008,H1,106,80,,HIGH
00102858,고려아연,20080814001478,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080814001478,separate,declared,2008,H1,94,71,93,HIGH
00102858,고려아연,20081114001295,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20081114001295,consolidated,declared,2008,Q3,106,80,,HIGH
00102858,고려아연,20081114001295,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20081114001295,separate,declared,2008,Q3,94,71,95,HIGH
00102858,고려아연,20090331002428,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090331002428,consolidated,declared,2008,FY,106,74,117,HIGH
00102858,고려아연,20090331002428,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090331002428,separate,declared,2008,FY,96,70,93,HIGH
00102858,고려아연,20090515001558,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090515001558,separate,declared,2009,Q1,95,70,88,HIGH
00102858,고려아연,20090814001358,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090814001358,separate,declared,2009,H1,95,70,91,HIGH
00102858,고려아연,20091116000082,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20091116000082,separate,declared,2009,Q3,95,70,91,HIGH
00103006,고려제강,20000330000120,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000330000120,separate,declared,1999,FY,94,82,79,HIGH
00103006,고려제강,20020329000035,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020329000035,separate,declared,2001,FY,98,84,88,HIGH
00103006,고려제강,20020514000349,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020514000349,consolidated,declared,2002,Q1,100,112,,HIGH
00103006,고려제강,20020814000101,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020814000101,consolidated,declared,2002,H1,100,112,,HIGH
00103006,고려제강,20030814000256,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030814000256,consolidated,declared,2003,H1,95,113,,HIGH
00103006,고려제강,20030814000256,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030814000256,separate,declared,2003,H1,94,76,70,HIGH
00103006,고려제강,20031113000567,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031113000567,consolidated,declared,2003,Q3,95,113,,HIGH
00103006,고려제강,20031113000567,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031113000567,separate,declared,2003,Q3,94,84,73,HIGH
00103006,고려제강,20031201000077,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031201000077,consolidated,declared,2003,Q3,95,113,,HIGH
00103006,고려제강,20031201000077,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031201000077,separate,declared,2003,Q3,94,84,73,HIGH
00103006,고려제강,20040329001055,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040329001055,separate,declared,2003,FY,94,84,94,HIGH
00103006,고려제강,20040513000813,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040513000813,separate,declared,2003,FY,95,84,94,HIGH
00103006,고려제강,20040513000868,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040513000868,consolidated,declared,2004,Q1,99,117,,HIGH
00103006,고려제강,20040527000334,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040527000334,separate,declared,2003,FY,95,84,94,HIGH
00103006,고려제강,20040617000069,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040617000069,consolidated,declared,2004,Q1,99,117,,HIGH
00103006,고려제강,20040811000140,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040811000140,consolidated,declared,2004,H1,99,117,,HIGH
00103006,고려제강,20040811000140,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040811000140,separate,declared,2004,H1,88,75,76,HIGH
00103006,고려제강,20041111000319,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041111000319,consolidated,declared,2004,Q3,99,115,,HIGH
00103006,고려제강,20050329000446,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050329000446,consolidated,declared,2004,FY,99,115,125,HIGH
00103006,고려제강,20050329000446,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050329000446,separate,declared,2004,FY,88,84,93,HIGH
00103006,고려제강,20050513001416,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050513001416,consolidated,declared,2005,Q1,98,113,,HIGH
00103006,고려제강,20050812000560,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050812000560,consolidated,declared,2005,H1,97,111,,HIGH
00103006,고려제강,20050812000560,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050812000560,separate,declared,2005,H1,86,76,77,HIGH
00103006,고려제강,20051114001147,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20051114001147,consolidated,declared,2005,Q3,97,111,,HIGH
00103006,고려제강,20060330000012,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060330000012,separate,declared,2005,FY,85,85,92,HIGH
00103006,고려제강,20060512001542,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060512001542,consolidated,declared,2006,Q1,96,112,,HIGH
00103006,고려제강,20060809000153,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060809000153,consolidated,declared,2006,H1,96,112,,HIGH
00103006,고려제강,20061113000358,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20061113000358,consolidated,declared,2006,Q3,96,112,,HIGH
00103006,고려제강,20070329000590,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070329000590,separate,declared,2006,FY,83,83,91,HIGH
00103006,고려제강,20070515000798,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070515000798,consolidated,declared,2007,Q1,92,97,,HIGH
00103006,고려제강,20070814000821,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070814000821,consolidated,declared,2007,H1,92,97,,HIGH
00103006,고려제강,20071114000453,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20071114000453,consolidated,declared,2007,Q3,92,97,,HIGH
00103006,고려제강,20080328000869,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080328000869,separate,declared,2007,FY,81,85,94,HIGH
00103006,고려제강,20080808000253,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080808000253,consolidated,declared,2008,H1,90,94,,HIGH
00103006,고려제강,20090330001502,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090330001502,separate,declared,2008,FY,79,83,89,HIGH
00103006,고려제강,20100330000579,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100330000579,consolidated,declared,2009,FY,99,99,105,HIGH
00103006,고려제강,20110329000057,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110329000057,separate,declared,2010,FY,,82,87,HIGH
00103015,고려제약,20020329000140,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020329000140,separate,declared,2001,FY,84,68,65,HIGH
00103015,고려제약,20030328000811,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030328000811,separate,declared,2002,FY,82,65,66,HIGH
00103042,케이씨티시,20020401000792,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020401000792,separate,declared,2001,FY,87,58,94,HIGH
00103042,케이씨티시,20020814000831,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020814000831,separate,declared,2002,H1,86,59,94,HIGH
00103042,케이씨티시,20030331001433,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030331001433,separate,declared,2002,FY,87,60,91,HIGH
00103042,케이씨티시,20030814000806,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030814000806,separate,declared,2003,H1,87,55,64,HIGH
00103042,케이씨티시,20040330001577,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040330001577,separate,declared,2003,FY,93,62,91,HIGH
00103042,케이씨티시,20040515000255,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040515000255,separate,declared,2004,Q1,94,55,62,HIGH
00103042,케이씨티시,20040624000212,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040624000212,separate,declared,2004,Q1,94,55,62,HIGH
00103042,케이씨티시,20040624000255,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040624000255,separate,declared,2003,FY,93,62,91,HIGH
00103042,케이씨티시,20040813000482,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813000482,separate,declared,2004,H1,94,56,71,HIGH
00103042,케이씨티시,20041115000260,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041115000260,separate,declared,2004,Q3,94,58,73,HIGH
00103042,케이씨티시,20050331000438,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050331000438,separate,declared,2004,FY,95,63,94,HIGH
00103042,케이씨티시,20050513000742,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050513000742,separate,declared,2005,Q1,94,53,59,HIGH
00103042,케이씨티시,20050812000801,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050812000801,consolidated,declared,2005,H1,91,71,,HIGH
00103042,케이씨티시,20050812000801,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050812000801,separate,declared,2005,H1,94,55,73,HIGH
00103042,케이씨티시,20050831000126,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050831000126,consolidated,declared,2005,H1,91,71,,HIGH
00103042,케이씨티시,20050831000126,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050831000126,separate,declared,2005,H1,94,55,73,HIGH
00103042,케이씨티시,20051111000582,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20051111000582,consolidated,declared,2005,Q3,91,71,,HIGH
00103042,케이씨티시,20051111000582,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20051111000582,separate,declared,2005,Q3,94,56,72,HIGH
00103042,케이씨티시,20060330001688,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060330001688,consolidated,declared,2005,FY,91,71,95,HIGH
00103042,케이씨티시,20060330001688,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060330001688,separate,declared,2005,FY,94,65,95,HIGH
00103042,케이씨티시,20060512000028,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060512000028,separate,declared,2006,Q1,91,52,58,HIGH
00103042,케이씨티시,20060517000158,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060517000158,separate,declared,2006,Q1,91,52,58,HIGH
00103042,케이씨티시,20060811000315,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060811000315,consolidated,declared,2006,H1,89,74,,HIGH
00103042,케이씨티시,20060811000315,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060811000315,separate,declared,2006,H1,92,52,65,HIGH
00103042,케이씨티시,20061113000119,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20061113000119,separate,declared,2006,Q3,93,53,70,HIGH
00103042,케이씨티시,20070330000732,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070330000732,consolidated,section_def,2006,FY,89,74,107,HIGH
00103042,케이씨티시,20070330000732,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070330000732,separate,declared,2006,FY,93,62,93,HIGH
00103042,케이씨티시,20070514003128,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070514003128,consolidated,declared,2007,Q1,91,74,,HIGH
00103042,케이씨티시,20070514003128,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070514003128,separate,declared,2007,Q1,91,54,56,HIGH
00103042,케이씨티시,20070814000670,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070814000670,consolidated,declared,2007,H1,91,74,,HIGH
00103042,케이씨티시,20070814000670,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070814000670,separate,declared,2007,H1,88,56,162,HIGH
00103042,케이씨티시,20071114000676,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20071114000676,consolidated,declared,2007,Q3,91,74,,HIGH
00103042,케이씨티시,20080328000926,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080328000926,consolidated,declared,2007,FY,91,74,,HIGH
00103042,케이씨티시,20080328000926,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080328000926,separate,declared,2007,FY,89,61,95,HIGH
00103042,케이씨티시,20080814001055,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080814001055,separate,declared,2008,H1,87,54,92,HIGH
00103042,케이씨티시,20090330001487,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090330001487,separate,declared,2008,FY,86,59,94,HIGH
00103130,MDS스피어,20030812000209,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030812000209,consolidated,declared,2003,Q1,91,94,,HIGH
