company,corp_code,combo,metric,period,classification,detail,timestamp
태림포장,00153524,분기x연결,operating_income,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:26:07
태양금속공업,00153755,연간x별도,revenue,2009,data_gap,"UI blank, DB=None",2026-07-07T21:26:30
태양금속공업,00153755,연간x별도,operating_income,2009,data_gap,"UI blank, DB=None",2026-07-07T21:26:30
태양금속공업,00153755,분기x별도,revenue,2009 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:26:44
태양금속공업,00153755,분기x별도,operating_income,2009 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:26:44
태영건설,00153861,분기x연결,revenue,2008 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:27:09
태영건설,00153861,분기x연결,revenue,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:27:09
태영건설,00153861,분기x연결,revenue,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:27:09
태영건설,00153861,분기x연결,revenue,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:27:09
태영건설,00153861,분기x연결,operating_income,2008 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:27:09
태영건설,00153861,분기x연결,operating_income,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:27:09
태영건설,00153861,분기x연결,operating_income,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:27:09
태영건설,00153861,분기x연결,operating_income,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:27:09
토니모리,00816544,분기x연결,revenue,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:28:42
토니모리,00816544,분기x연결,revenue,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:28:42
토니모리,00816544,분기x연결,operating_income,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:28:42
토니모리,00816544,분기x연결,operating_income,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:28:42
토니모리,00816544,분기x별도,revenue,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:28:49
토니모리,00816544,분기x별도,revenue,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:28:49
토니모리,00816544,분기x별도,operating_income,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:28:49
토니모리,00816544,분기x별도,operating_income,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:28:49
티에이치엔,00118965,연간x연결,revenue,2009,data_gap,"UI blank, DB=None",2026-07-07T21:30:05
티에이치엔,00118965,연간x연결,operating_income,2009,data_gap,"UI blank, DB=None",2026-07-07T21:30:05
티웨이홀딩스,00109514,연간x별도,revenue,2003,data_gap,"UI blank, DB=None",2026-07-07T21:31:43
티웨이홀딩스,00109514,연간x별도,operating_income,2003,data_gap,"UI blank, DB=None",2026-07-07T21:31:43
티웨이홀딩스,00109514,연간x별도,operating_income,2006,data_gap,"UI blank, DB=None",2026-07-07T21:31:43
티웨이홀딩스,00109514,분기x연결,revenue,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:31:49
티웨이홀딩스,00109514,분기x연결,revenue,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:31:49
티웨이홀딩스,00109514,분기x연결,revenue,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:31:49
티웨이홀딩스,00109514,분기x연결,operating_income,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:31:49
티웨이홀딩스,00109514,분기x연결,operating_income,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:31:49
티웨이홀딩스,00109514,분기x연결,operating_income,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:31:49
티케이지휴켐스,00426086,연간x별도,revenue,2005,data_gap,"UI blank, DB=None",2026-07-07T21:32:15
티케이지휴켐스,00426086,연간x별도,operating_income,2005,data_gap,"UI blank, DB=None",2026-07-07T21:32:15
파미셀,00145163,연간x별도,operating_income,2002,data_gap,"UI blank, DB=None",2026-07-07T21:33:16
파미셀,00145163,연간x별도,operating_income,2003,data_gap,"UI blank, DB=None",2026-07-07T21:33:16
파미셀,00145163,연간x별도,operating_income,2004,data_gap,"UI blank, DB=None",2026-07-07T21:33:16
파미셀,00145163,연간x별도,operating_income,2005,data_gap,"UI blank, DB=None",2026-07-07T21:33:16
파미셀,00145163,분기x연결,revenue,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:33:23
파미셀,00145163,분기x연결,revenue,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:33:23
파미셀,00145163,분기x연결,revenue,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:33:23
파미셀,00145163,분기x연결,operating_income,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:33:23
파미셀,00145163,분기x연결,operating_income,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:33:23
파미셀,00145163,분기x연결,operating_income,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:33:23
파미셀,00145163,분기x별도,revenue,2004 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:33:30
파미셀,00145163,분기x별도,revenue,2004 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:33:30
퍼스텍,00148522,분기x연결,revenue,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:35:29
퍼스텍,00148522,분기x연결,revenue,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:35:29
퍼스텍,00148522,분기x연결,revenue,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:35:29
퍼스텍,00148522,분기x연결,operating_income,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:35:29
퍼스텍,00148522,분기x연결,operating_income,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:35:29
퍼스텍,00148522,분기x연결,operating_income,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:35:29
페이퍼코리아,00134723,연간x연결,revenue,2007,data_gap,"UI blank, DB=None",2026-07-07T21:36:20
페이퍼코리아,00134723,연간x연결,operating_income,2007,data_gap,"UI blank, DB=None",2026-07-07T21:36:20
페이퍼코리아,00134723,분기x별도,revenue,2005 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:36:39
페이퍼코리아,00134723,분기x별도,revenue,2005 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:36:39
페이퍼코리아,00134723,분기x별도,operating_income,2005 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:36:39
페이퍼코리아,00134723,분기x별도,operating_income,2005 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:36:39
평화산업,00573579,분기x연결,revenue,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:37:02
평화산업,00573579,분기x연결,revenue,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:37:02
평화산업,00573579,분기x연결,revenue,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:37:02
평화산업,00573579,분기x연결,operating_income,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:37:02
평화산업,00573579,분기x연결,operating_income,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:37:02
평화산업,00573579,분기x연결,operating_income,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:37:02
평화홀딩스,00155124,연간x별도,revenue,2002,data_gap,"UI blank, DB=None",2026-07-07T21:37:28
평화홀딩스,00155124,연간x별도,operating_income,2002,data_gap,"UI blank, DB=None",2026-07-07T21:37:28
포스코스틸리온,00155258,연간x별도,revenue,2001,data_gap,"UI blank, DB=None",2026-07-07T21:37:58
포스코스틸리온,00155258,연간x별도,revenue,2003,data_gap,"UI blank, DB=None",2026-07-07T21:37:58
포스코스틸리온,00155258,연간x별도,revenue,2005,data_gap,"UI blank, DB=None",2026-07-07T21:37:58
포스코스틸리온,00155258,연간x별도,operating_income,2001,data_gap,"UI blank, DB=None",2026-07-07T21:37:58
포스코스틸리온,00155258,연간x별도,operating_income,2003,data_gap,"UI blank, DB=None",2026-07-07T21:37:58
포스코스틸리온,00155258,연간x별도,operating_income,2005,data_gap,"UI blank, DB=None",2026-07-07T21:37:58
포스코인터내셔널,00124504,연간x연결,revenue,2008,data_gap,"UI blank, DB=None",2026-07-07T21:38:26
포스코인터내셔널,00124504,연간x별도,operating_income,2006,data_gap,"UI blank, DB=None",2026-07-07T21:38:31
포스코퓨처엠,00155276,분기x별도,revenue,2005 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:39:13
포스코퓨처엠,00155276,분기x별도,revenue,2005 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:39:13
포스코퓨처엠,00155276,분기x별도,operating_income,2005 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:39:13
포스코퓨처엠,00155276,분기x별도,operating_income,2005 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:39:13
포스코퓨처엠,00155276,분기x별도,operating_income,2011 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:39:13
포스코퓨처엠,00155276,분기x별도,operating_income,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:39:13
풀무원,00155355,연간x연결,revenue,2009,data_gap,"UI blank, DB=None",2026-07-07T21:39:27
풀무원,00155355,분기x연결,revenue,2009 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:39:38
풀무원,00155355,분기x별도,revenue,2006 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:39:46
풀무원,00155355,분기x별도,revenue,2006 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:39:46
풀무원,00155355,분기x별도,revenue,2010 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:39:46
풀무원,00155355,분기x별도,revenue,2010 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:39:46
풀무원,00155355,분기x별도,operating_income,2006 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:39:46
풀무원,00155355,분기x별도,operating_income,2006 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:39:46
풍산홀딩스,00155531,연간x연결,operating_income,2009,data_gap,"UI blank, DB=None",2026-07-07T21:40:32
풍산홀딩스,00155531,연간x별도,revenue,2002,data_gap,"UI blank, DB=None",2026-07-07T21:40:38
풍산홀딩스,00155531,연간x별도,revenue,2009,data_gap,"UI blank, DB=None",2026-07-07T21:40:38
풍산홀딩스,00155531,연간x별도,operating_income,2009,data_gap,"UI blank, DB=None",2026-07-07T21:40:38
풍산홀딩스,00155531,분기x연결,revenue,2006 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:40:44
풍산홀딩스,00155531,분기x연결,revenue,2007 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:40:44
프레스티지바이오파마,01510489,분기x연결,revenue,2025 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:41:16
프레스티지바이오파마,01510489,분기x연결,revenue,2025 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:41:16
프리티,00122825,연간x별도,revenue,2002,data_gap,"UI blank, DB=None",2026-07-07T21:41:42
프리티,00122825,분기x별도,operating_income,2007 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:41:56
프리티,00122825,분기x별도,operating_income,2007 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:41:56
프리티,00122825,분기x별도,operating_income,2011 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:41:56
프리티,00122825,분기x별도,operating_income,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:41:56
하나금융지주,00547583,연간x연결,revenue,2010,data_gap,"UI blank, DB=None",2026-07-07T21:42:10
하나금융지주,00547583,연간x연결,operating_income,2010,data_gap,"UI blank, DB=None",2026-07-07T21:42:10
하나금융지주,00547583,연간x별도,revenue,2013,data_gap,"UI blank, DB=None",2026-07-07T21:42:16
하나금융지주,00547583,연간x별도,revenue,2016,data_gap,"UI blank, DB=None",2026-07-07T21:42:16
하나금융지주,00547583,연간x별도,revenue,2017,data_gap,"UI blank, DB=None",2026-07-07T21:42:16
하나금융지주,00547583,연간x별도,revenue,2018,data_gap,"UI blank, DB=None",2026-07-07T21:42:16
하나금융지주,00547583,연간x별도,revenue,2019,data_gap,"UI blank, DB=None",2026-07-07T21:42:16
하나금융지주,00547583,연간x별도,revenue,2020,data_gap,"UI blank, DB=None",2026-07-07T21:42:16
하나금융지주,00547583,연간x별도,operating_income,2016,data_gap,"UI blank, DB=None",2026-07-07T21:42:16
하나금융지주,00547583,연간x별도,operating_income,2017,data_gap,"UI blank, DB=None",2026-07-07T21:42:16
하나금융지주,00547583,연간x별도,operating_income,2018,data_gap,"UI blank, DB=None",2026-07-07T21:42:16
하나금융지주,00547583,연간x별도,operating_income,2019,data_gap,"UI blank, DB=None",2026-07-07T21:42:16
하나금융지주,00547583,연간x별도,operating_income,2020,data_gap,"UI blank, DB=None",2026-07-07T21:42:16
하나금융지주,00547583,분기x연결,revenue,2010 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:42:22
하나금융지주,00547583,분기x연결,revenue,2010 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:42:22
하나금융지주,00547583,분기x연결,revenue,2010 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:42:22
하나금융지주,00547583,분기x연결,operating_income,2010 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:42:22
하나금융지주,00547583,분기x연결,operating_income,2010 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:42:22
하나금융지주,00547583,분기x연결,operating_income,2010 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:42:22
하나금융지주,00547583,분기x별도,revenue,2011 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:42:29
하나금융지주,00547583,분기x별도,revenue,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:42:29
하나금융지주,00547583,분기x별도,revenue,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:42:29
하나금융지주,00547583,분기x별도,revenue,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:42:29
하나금융지주,00547583,분기x별도,revenue,2013 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:42:29
하나금융지주,00547583,분기x별도,revenue,2013 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:42:29
하나금융지주,00547583,분기x별도,revenue,2013 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:42:29
하나금융지주,00547583,분기x별도,revenue,2013 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:42:29
하나금융지주,00547583,분기x별도,revenue,2014 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:42:29
하나금융지주,00547583,분기x별도,revenue,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:42:29
하나금융지주,00547583,분기x별도,revenue,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:42:29
하나투어,00269940,분기x연결,revenue,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:43:27
하나투어,00269940,분기x연결,revenue,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:43:27
하나투어,00269940,분기x연결,revenue,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:43:27
하나투어,00269940,분기x연결,operating_income,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:43:27
하나투어,00269940,분기x연결,operating_income,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:43:27
하나투어,00269940,분기x연결,operating_income,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:43:27
하이트진로,00150244,연간x연결,revenue,2009,data_gap,"UI blank, DB=None",2026-07-07T21:44:53
하이트진로,00150244,연간x연결,operating_income,2009,data_gap,"UI blank, DB=None",2026-07-07T21:44:53
하이트진로,00150244,분기x별도,revenue,2007 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:45:12
하이트진로,00150244,분기x별도,operating_income,2007 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:45:12
하이트진로홀딩스,00148993,연간x별도,revenue,2020,data_gap,"UI blank, DB=None",2026-07-07T21:45:32
하이트진로홀딩스,00148993,연간x별도,operating_income,2001,data_gap,"UI blank, DB=None",2026-07-07T21:45:32
하이트진로홀딩스,00148993,연간x별도,operating_income,2003,data_gap,"UI blank, DB=None",2026-07-07T21:45:32
하이트진로홀딩스,00148993,연간x별도,operating_income,2004,data_gap,"UI blank, DB=None",2026-07-07T21:45:32
하이트진로홀딩스,00148993,분기x별도,revenue,2020 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:45:45
하이트진로홀딩스,00148993,분기x별도,revenue,2020 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:45:45
하이트진로홀딩스,00148993,분기x별도,revenue,2020 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:45:45
한국가스공사,00261285,연간x연결,revenue,2007,data_gap,"UI blank, DB=None",2026-07-07T21:45:59
한국가스공사,00261285,연간x연결,revenue,2010,data_gap,"UI blank, DB=None",2026-07-07T21:45:59
한국가스공사,00261285,연간x연결,operating_income,2007,data_gap,"UI blank, DB=None",2026-07-07T21:45:59
한국가스공사,00261285,연간x연결,operating_income,2010,data_gap,"UI blank, DB=None",2026-07-07T21:45:59
한국공항,00156691,연간x연결,revenue,2009,data_gap,"UI blank, DB=None",2026-07-07T21:46:32
한국공항,00156691,연간x연결,operating_income,2009,data_gap,"UI blank, DB=None",2026-07-07T21:46:32
한국공항,00156691,연간x별도,revenue,1999,data_gap,"UI blank, DB=None",2026-07-07T21:46:37
한국공항,00156691,연간x별도,operating_income,1999,data_gap,"UI blank, DB=None",2026-07-07T21:46:37
한국공항,00156691,분기x연결,revenue,2013 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:46:44
한국공항,00156691,분기x연결,revenue,2013 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:46:44
한국공항,00156691,분기x연결,revenue,2013 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:46:44
한국공항,00156691,분기x연결,operating_income,2013 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:46:44
한국공항,00156691,분기x연결,operating_income,2013 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:46:44
한국공항,00156691,분기x연결,operating_income,2013 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:46:44
한국내화,00160205,연간x별도,revenue,2000,data_gap,"UI blank, DB=None",2026-07-07T21:47:42
한국내화,00160205,연간x별도,revenue,2001,data_gap,"UI blank, DB=None",2026-07-07T21:47:42
한국내화,00160205,연간x별도,operating_income,2000,data_gap,"UI blank, DB=None",2026-07-07T21:47:42
한국내화,00160205,연간x별도,operating_income,2001,data_gap,"UI blank, DB=None",2026-07-07T21:47:42
한국단자공업,00157070,분기x연결,revenue,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:48:20
한국단자공업,00157070,분기x연결,revenue,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:48:20
한국단자공업,00157070,분기x연결,revenue,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:48:20
한국단자공업,00157070,분기x연결,operating_income,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:48:20
한국단자공업,00157070,분기x연결,operating_income,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:48:20
한국단자공업,00157070,분기x연결,operating_income,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:48:20
한국무브넥스,00160418,분기x연결,revenue,2010 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:48:52
한국무브넥스,00160418,분기x연결,revenue,2010 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:48:52
한국무브넥스,00160418,분기x별도,revenue,2010 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:49:00
한국무브넥스,00160418,분기x별도,revenue,2010 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:49:00
한국무브넥스,00160418,분기x별도,revenue,2010 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:49:00
한국석유공업,00157991,분기x연결,revenue,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:49:24
한국석유공업,00157991,분기x연결,revenue,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:49:24
한국석유공업,00157991,분기x연결,revenue,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:49:24
한국석유공업,00157991,분기x연결,operating_income,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:49:24
한국석유공업,00157991,분기x연결,operating_income,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:49:24
한국석유공업,00157991,분기x연결,operating_income,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:49:24
한국석유공업,00157991,분기x별도,revenue,2003 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:49:32
한국석유공업,00157991,분기x별도,revenue,2003 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:49:32
한국석유공업,00157991,분기x별도,revenue,2004 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:49:32
한국석유공업,00157991,분기x별도,operating_income,2003 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:49:32
한국석유공업,00157991,분기x별도,operating_income,2003 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:49:32
한국석유공업,00157991,분기x별도,operating_income,2004 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:49:32
한국쉘석유,00158149,연간x연결,revenue,2004,data_gap,"UI blank, DB=None",2026-07-07T21:50:18
한국쉘석유,00158149,연간x연결,operating_income,2004,data_gap,"UI blank, DB=None",2026-07-07T21:50:18
한국쉘석유,00158149,연간x별도,revenue,2004,data_gap,"UI blank, DB=None",2026-07-07T21:50:23
한국쉘석유,00158149,연간x별도,operating_income,2004,data_gap,"UI blank, DB=None",2026-07-07T21:50:23
한국앤컴퍼니,00160047,연간x연결,revenue,2009,data_gap,"UI blank, DB=None",2026-07-07T21:50:50
한국앤컴퍼니,00160047,연간x연결,operating_income,2009,data_gap,"UI blank, DB=None",2026-07-07T21:50:50
한국앤컴퍼니,00160047,분기x연결,revenue,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:51:01
한국앤컴퍼니,00160047,분기x연결,revenue,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:51:01
한국앤컴퍼니,00160047,분기x연결,revenue,2014 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:51:01
한국앤컴퍼니,00160047,분기x연결,operating_income,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:51:01
한국앤컴퍼니,00160047,분기x연결,operating_income,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:51:01
한국앤컴퍼니,00160047,분기x연결,operating_income,2014 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:51:01
한국전력공사,00159193,연간x별도,revenue,2003,data_gap,"UI blank, DB=None",2026-07-07T21:51:59
한국전력공사,00159193,연간x별도,operating_income,2003,data_gap,"UI blank, DB=None",2026-07-07T21:51:59
한국전자홀딩스,00159254,연간x연결,revenue,2009,data_gap,"UI blank, DB=None",2026-07-07T21:52:27
한국전자홀딩스,00159254,연간x연결,operating_income,2009,data_gap,"UI blank, DB=None",2026-07-07T21:52:27
한국전자홀딩스,00159254,분기x연결,revenue,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:52:38
한국전자홀딩스,00159254,분기x연결,revenue,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:52:38
한국전자홀딩스,00159254,분기x연결,revenue,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:52:38
한국전자홀딩스,00159254,분기x연결,operating_income,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:52:38
한국전자홀딩스,00159254,분기x연결,operating_income,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:52:38
한국전자홀딩스,00159254,분기x연결,operating_income,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:52:38
한국제지,00133706,분기x별도,revenue,2010 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:53:18
한국제지,00133706,분기x별도,operating_income,2010 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:53:18
한국주철관공업,00159573,연간x별도,revenue,2006,data_gap,"UI blank, DB=None",2026-07-07T21:54:40
한국주철관공업,00159573,연간x별도,operating_income,2006,data_gap,"UI blank, DB=None",2026-07-07T21:54:40
한국항공우주,00309503,연간x별도,revenue,2001,data_gap,"UI blank, DB=None",2026-07-07T21:58:24
한국항공우주,00309503,연간x별도,revenue,2003,data_gap,"UI blank, DB=None",2026-07-07T21:58:24
한국항공우주,00309503,연간x별도,operating_income,2001,data_gap,"UI blank, DB=None",2026-07-07T21:58:24
한국항공우주,00309503,연간x별도,operating_income,2003,data_gap,"UI blank, DB=None",2026-07-07T21:58:24
한국화장품제조,00160621,연간x연결,revenue,2011,data_gap,"UI blank, DB=None",2026-07-07T21:59:20
한국화장품제조,00160621,연간x연결,operating_income,2004,data_gap,"UI blank, DB=None",2026-07-07T21:59:20
한국화장품제조,00160621,연간x연결,operating_income,2005,data_gap,"UI blank, DB=None",2026-07-07T21:59:20
한국화장품제조,00160621,연간x연결,operating_income,2006,data_gap,"UI blank, DB=None",2026-07-07T21:59:20
한국화장품제조,00160621,연간x별도,revenue,2011,data_gap,"UI blank, DB=None",2026-07-07T21:59:26
한국화장품제조,00160621,연간x별도,operating_income,2004,data_gap,"UI blank, DB=None",2026-07-07T21:59:26
한국화장품제조,00160621,연간x별도,operating_income,2005,data_gap,"UI blank, DB=None",2026-07-07T21:59:26
한국화장품제조,00160621,연간x별도,operating_income,2006,data_gap,"UI blank, DB=None",2026-07-07T21:59:26
한국화장품제조,00160621,분기x연결,revenue,2001 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:59:32
한국화장품제조,00160621,분기x연결,operating_income,2002 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:59:32
한국화장품제조,00160621,분기x연결,operating_income,2003 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:59:32
한국화장품제조,00160621,분기x별도,revenue,2005 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:59:39
한국화장품제조,00160621,분기x별도,revenue,2005 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:59:39
한국화장품제조,00160621,분기x별도,revenue,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:59:39
한국화장품제조,00160621,분기x별도,operating_income,2005 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:59:39
한국화장품제조,00160621,분기x별도,operating_income,2005 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:59:39
한국화장품제조,00160621,분기x별도,operating_income,2006 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:59:39
한독,00161046,분기x연결,revenue,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T22:00:34
한독,00161046,분기x연결,revenue,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T22:00:34
한독,00161046,분기x연결,revenue,2014 CQ4,data_gap,"UI blank, DB=None",2026-07-07T22:00:34
한독,00161046,분기x연결,operating_income,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T22:00:34
한독,00161046,분기x연결,operating_income,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T22:00:34
한독,00161046,분기x연결,operating_income,2014 CQ4,data_gap,"UI blank, DB=None",2026-07-07T22:00:34
한미반도체,00161383,분기x연결,revenue,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T22:01:36
한미반도체,00161383,분기x연결,revenue,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T22:01:36
한미반도체,00161383,분기x연결,revenue,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T22:01:36
