corp_code,corp_name,fiscal_year,fiscal_period,basis,field,db_won,report_won,category,evidence_acode
01765256,동국씨엠,2026,Q1,consolidated,trade_payables,358526330805,488710,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
01412822,솔루스첨단소재,2026,Q1,consolidated,trade_payables,73288937415,189578,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
01412822,솔루스첨단소재,2025,Q3,separate,trade_payables,12016293661,23148000000,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
00149354,종근당홀딩스,2025,FY,consolidated,trade_payables,49289693106,11148760376,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
00148531,제이스코홀딩스,2025,Q3,consolidated,controlling_ni,-17718610758,-16786481891,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00148531,제이스코홀딩스,2025,Q1,consolidated,controlling_ni,-3401829481,-3808123486,AXIS_EXCLUDED_UNMAPPED,ifrs-full_ProfitLoss
00148531,제이스코홀딩스,2025,FY,consolidated,controlling_ni,-33434341973,-32011147174,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00148531,제이스코홀딩스,2024,FY,consolidated,controlling_ni,-26684717902,-25320363780,AXIS_EXCLUDED_UNMAPPED,ifrs-full_ProfitLoss
00148993,하이트진로홀딩스,2025,H1,consolidated,controlling_ni,22620404204,27268896505,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00106119,금양,2026,Q1,separate,trade_payables,91816207023,405766388,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
00155692,우리엔터프라이즈,2025,Q3,separate,tax_expense,0,3678254,UNRESOLVED,
00490179,플랜티넷,2025,FY,consolidated,controlling_ni,2330280430,2259770328,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00490179,플랜티넷,2024,FY,consolidated,controlling_ni,1758407755,1532486794,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00113058,한화생명,2025,Q3,consolidated,controlling_ni,-533606000000,618149000000,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00113058,한화생명,2025,H1,consolidated,controlling_ni,-747220000000,351155000000,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00113359,교보증권,2026,Q1,separate,revenue,172364915000,2374019329000,ADDITIVE_PAIR_CANDIDATE,
00113359,교보증권,2026,Q1,consolidated,revenue,181158923000,2395697867000,ADDITIVE_PAIR_CANDIDATE,
00113359,교보증권,2025,Q3,separate,revenue,369475989000,3161430950000,ADDITIVE_PAIR_CANDIDATE,
00113359,교보증권,2025,Q3,consolidated,revenue,380935238000,3196503113000,ADDITIVE_PAIR_CANDIDATE,
00113359,교보증권,2025,Q1,separate,revenue,133295606210,1099093112263,ADDITIVE_PAIR_CANDIDATE,
00113359,교보증권,2025,Q1,consolidated,revenue,134273015829,1108266590645,ADDITIVE_PAIR_CANDIDATE,
00113359,교보증권,2025,FY,separate,revenue,441440338000,4464182471000,ADDITIVE_PAIR_CANDIDATE,
00113359,교보증권,2025,FY,consolidated,revenue,451671922000,4506795230000,ADDITIVE_PAIR_CANDIDATE,
00117337,동양,2025,Q1,consolidated,trade_payables,83547295898,21130209179,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
00120021,LG,2024,FY,consolidated,trade_payables,800936000000,511096000000,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
00544577,브이엠,2025,Q3,separate,tax_expense,1003935983,55540929,UNRESOLVED,
00573269,에스코넥,2025,Q3,separate,tax_expense,808600,1789919745,UNRESOLVED,
00599106,네오리진,2026,Q1,consolidated,current_assets,17548479276,18049337095,UNRESOLVED,
00599106,네오리진,2026,Q1,separate,current_assets,17796457982,18297315801,UNRESOLVED,
00180795,인팩,2025,Q1,separate,cfo,4488255158,5244209966,UNRESOLVED,
00180795,인팩,2025,Q1,separate,cfi,-3152488490,115800163,UNRESOLVED,
00180795,인팩,2025,Q1,separate,cff,-1690646962,6882915416,UNRESOLVED,
00185301,제이피아이헬스케어,2026,Q1,consolidated,dividends_paid,0,-1276350000,CONCEPT_GAP,ifrs-full_CurrentTaxAssets
00185301,제이피아이헬스케어,2026,Q1,separate,dividends_paid,0,-1276350000,CONCEPT_GAP,dart_ProceedsFromPaidinCapitalIncrease
00133706,한국제지,2025,Q1,consolidated,controlling_ni,3093331100,3092999836,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00592653,유비벨록스,2025,FY,separate,trade_payables,7886592218,7886592,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
00126487,F&F 홀딩스,2025,Q1,consolidated,net_income,26932744690,75637604921,AXIS_EXCLUDED_MAPPED,ifrs-full_ProfitLoss
00126487,F&F 홀딩스,2025,Q1,consolidated,controlling_ni,26442359896,26932744690,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00816933,진영,2025,FY,consolidated,controlling_ni,-2734665614,-2765153963,UNRESOLVED,
00816933,진영,2025,Q3,consolidated,tax_expense,-237239532,575694185,UNRESOLVED,
00874803,AP위성,2025,Q3,separate,tax_expense,757801768,416084201,UNRESOLVED,
01036367,아크솔루션스,2025,H1,separate,trade_payables,506506519,1515251953,CONCEPT_GAP,ifrs-full_TradeAndOtherPayablesToTradeSuppliers
01036367,아크솔루션스,2025,H1,consolidated,trade_payables,506506519,1517346261,CONCEPT_GAP,ifrs-full_TradeAndOtherPayablesToTradeSuppliers
01036367,아크솔루션스,2025,FY,separate,trade_payables,338116145,1401742348,CONCEPT_GAP,ifrs-full_TradeAndOtherPayablesToTradeSuppliers
01036367,아크솔루션스,2025,FY,consolidated,trade_payables,349978206,1415698717,CONCEPT_GAP,ifrs-full_TradeAndOtherPayablesToTradeSuppliers
01036367,아크솔루션스,2024,FY,separate,trade_payables,1241439304,5565146002,CONCEPT_GAP,ifrs-full_TradeAndOtherPayablesToTradeSuppliers
00117601,유안타증권,2025,Q3,consolidated,revenue,432755517000,2238153120000,ADDITIVE_PAIR_CANDIDATE,
00117601,유안타증권,2025,Q1,separate,revenue,115148041000,751838201000,ADDITIVE_PAIR_CANDIDATE,
00117601,유안타증권,2025,FY,separate,revenue,584105189000,3411973141000,ADDITIVE_PAIR_CANDIDATE,
00117601,유안타증권,2024,FY,separate,revenue,491876783000,2672076521000,ADDITIVE_PAIR_CANDIDATE,
00117601,유안타증권,2024,FY,consolidated,revenue,513227568000,2712726528000,ADDITIVE_PAIR_CANDIDATE,
00249894,테라젠이텍스,2025,Q3,separate,trade_payables,7202700786,19595957999,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
00180795,인팩,2025,Q1,consolidated,cfo,2946375342,7077768142,UNRESOLVED,
00180795,인팩,2025,Q1,consolidated,cfi,-5036535208,1368066498,UNRESOLVED,
00180795,인팩,2025,Q1,consolidated,cff,5519443122,76445275484,UNRESOLVED,
00304915,코리아에셋투자증권,2026,FY,separate,revenue,56959859060,261887302863,ADDITIVE_PAIR_CANDIDATE,
00304915,코리아에셋투자증권,2026,H1,separate,revenue,28096967174,131963121356,ADDITIVE_PAIR_CANDIDATE,
01205851,HD현대일렉트릭,2026,Q1,separate,inventory,769324066119,769324,CONCEPT_GAP,ifrs-full_InventoriesTotal
01205851,HD현대일렉트릭,2025,FY,separate,inventory,765801362049,765801,CONCEPT_GAP,ifrs-full_InventoriesTotal
01205851,HD현대일렉트릭,2025,H1,separate,inventory,700359365606,700359,CONCEPT_GAP,ifrs-full_InventoriesTotal
01205851,HD현대일렉트릭,2025,Q3,separate,inventory,731622919463,731623,CONCEPT_GAP,ifrs-full_InventoriesTotal
00206686,케이피엠테크,2025,FY,consolidated,controlling_ni,-14610712409,-14676605602,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00577593,져스텍,2026,Q1,consolidated,trade_payables,960612980,765694020,CONCEPT_GAP,ifrs-full_TradeAndOtherPayablesToTradeSuppliers
00577593,져스텍,2026,Q1,separate,trade_payables,1012872478,1022350119,CONCEPT_GAP,ifrs-full_TradeAndOtherPayablesToTradeSuppliers
01412822,솔루스첨단소재,2026,Q1,separate,trade_payables,7151554743,34392000000,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
01493535,모비데이즈,2026,Q1,consolidated,controlling_ni,-201161528,-199921229,AXIS_EXCLUDED_UNMAPPED,ifrs-full_ProfitLoss
01493535,모비데이즈,2025,FY,consolidated,controlling_ni,3018412604,2668778954,AXIS_EXCLUDED_UNMAPPED,ifrs-full_ProfitLoss
00256715,국순당,2026,Q1,separate,trade_payables,408708227,6219974457,CONCEPT_GAP,ifrs-full_NoncurrentPayables
00256715,국순당,2026,Q1,consolidated,trade_payables,460399144,5224324207,CONCEPT_GAP,ifrs-full_NoncurrentPayables
00259934,예림당,2025,Q1,consolidated,controlling_ni,-6386873633,-5870711092,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00269889,누리플렉스,2025,Q3,separate,tax_expense,694333491,-991830256,UNRESOLVED,
00302926,현대로템,2025,Q1,consolidated,controlling_ni,162122523000,158385453000,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00302926,현대로템,2025,Q3,consolidated,controlling_ni,864976367000,547500498000,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00405278,KG파이낸셜,2025,Q3,consolidated,controlling_ni,18551867461,18572019034,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00405278,KG파이낸셜,2025,Q1,consolidated,controlling_ni,6041347700,6138326112,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00405278,KG파이낸셜,2025,H1,consolidated,controlling_ni,10798636874,10856313869,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00405278,KG파이낸셜,2025,FY,consolidated,controlling_ni,23476680372,23241773448,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00405278,KG파이낸셜,2024,FY,consolidated,controlling_ni,9675111878,9722240565,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
01494154,지니너스,2026,Q1,consolidated,trade_payables,461427557,1467111616,CONCEPT_GAP,ifrs-full_TradeAndOtherPayablesToTradeSuppliers
00407294,유라클,2025,Q3,consolidated,tax_expense,184374030,-1737818,UNRESOLVED,
00407294,유라클,2025,Q3,separate,tax_expense,184374030,1982,UNRESOLVED,
00403632,현대퓨처넷,2025,FY,consolidated,dividends_paid,-1365000000,-12116869000,AXIS_EXCLUDED_UNMAPPED,ifrs-full_DividendsPaid
00403632,현대퓨처넷,2025,Q3,consolidated,dividends_paid,-1365000000,-12116869000,AXIS_EXCLUDED_UNMAPPED,ifrs-full_DividendsPaid
00111722,미래에셋증권,2024,H1,separate,revenue,718563032499,8476567744577,ADDITIVE_PAIR_CANDIDATE,
00111722,미래에셋증권,2024,H1,consolidated,revenue,910945733281,11003687052905,ADDITIVE_PAIR_CANDIDATE,
00111722,미래에셋증권,2024,FY,separate,revenue,1373990306592,16590937102237,ADDITIVE_PAIR_CANDIDATE,
00111722,미래에셋증권,2024,FY,consolidated,revenue,1960399016179,22242327609027,ADDITIVE_PAIR_CANDIDATE,
00113359,교보증권,2024,FY,consolidated,revenue,361729987879,3166321957747,ADDITIVE_PAIR_CANDIDATE,
00113359,교보증권,2024,FY,separate,revenue,415540473650,3168351882255,ADDITIVE_PAIR_CANDIDATE,
01032486,두산밥캣,2025,Q1,consolidated,total_assets,12289131000000,8379905000,UNRESOLVED,
01032486,두산밥캣,2025,Q1,consolidated,current_assets,4687418000000,3196330000,UNRESOLVED,
01032486,두산밥캣,2025,Q1,consolidated,cash,1931534000000,1317105000,UNRESOLVED,
01032486,두산밥캣,2025,Q1,consolidated,inventory,1979542000000,1349841000,UNRESOLVED,
01032486,두산밥캣,2025,Q1,consolidated,ppe,1665765000000,1135878000,UNRESOLVED,
01032486,두산밥캣,2025,Q1,consolidated,total_liabilities,5410211000000,3689199000,UNRESOLVED,
01032486,두산밥캣,2025,Q1,consolidated,current_liabilities,2806661000000,1913850000,UNRESOLVED,
01032486,두산밥캣,2025,Q1,consolidated,total_equity,6878920000000,4690706000,UNRESOLVED,
01032486,두산밥캣,2025,Q1,consolidated,controlling_equity,6878920000000,4690706000,UNRESOLVED,
01032486,두산밥캣,2025,Q1,consolidated,retained_earnings,5432931000000,3704692000,UNRESOLVED,
01032486,두산밥캣,2025,Q1,consolidated,trade_payables,2025583000000,1381236000,UNRESOLVED,
01032486,두산밥캣,2025,Q1,consolidated,revenue,2098158000000,1444356000,UNRESOLVED,
01032486,두산밥캣,2025,Q1,consolidated,cogs,1593459000000,-1096925000,UNRESOLVED,
01032486,두산밥캣,2025,Q1,consolidated,gross_profit,504699000000,347431000,UNRESOLVED,
01032486,두산밥캣,2025,Q1,consolidated,operating_income,200043000000,137708000,UNRESOLVED,
01032486,두산밥캣,2025,Q1,consolidated,ebt,169804000000,116892000,UNRESOLVED,
01032486,두산밥캣,2025,Q1,consolidated,tax_expense,56436000000,-38850000,UNRESOLVED,
01032486,두산밥캣,2025,Q1,consolidated,net_income,113368000000,78042000,UNRESOLVED,
01032486,두산밥캣,2025,Q1,consolidated,controlling_ni,113368000000,78042000,UNRESOLVED,
01032486,두산밥캣,2025,Q1,consolidated,cfo,300759000000,205086000,UNRESOLVED,
01032486,두산밥캣,2025,Q1,consolidated,cfi,-75887000000,-51747000,UNRESOLVED,
01032486,두산밥캣,2025,Q1,consolidated,cff,-155956000000,-106346000,UNRESOLVED,
01032486,두산밥캣,2025,Q3,consolidated,total_assets,12126517000000,8648208000,UNRESOLVED,
01032486,두산밥캣,2025,Q3,consolidated,current_assets,4576935000000,3264110000,UNRESOLVED,
01032486,두산밥캣,2025,Q3,consolidated,cash,1963415000000,1400239000,UNRESOLVED,
01032486,두산밥캣,2025,Q3,consolidated,inventory,1841453000000,1313260000,UNRESOLVED,
01032486,두산밥캣,2025,Q3,consolidated,ppe,1704929000000,1215896000,UNRESOLVED,
01032486,두산밥캣,2025,Q3,consolidated,total_liabilities,5175303000000,3690845000,UNRESOLVED,
01032486,두산밥캣,2025,Q3,consolidated,current_liabilities,2667693000000,1902505000,UNRESOLVED,
01032486,두산밥캣,2025,Q3,consolidated,total_equity,6951214000000,4957363000,UNRESOLVED,
01032486,두산밥캣,2025,Q3,consolidated,controlling_equity,6951214000000,4957363000,UNRESOLVED,
01032486,두산밥캣,2025,Q3,consolidated,retained_earnings,5323048000000,3796212000,UNRESOLVED,
01032486,두산밥캣,2025,Q3,consolidated,trade_payables,1909480000000,1361774000,UNRESOLVED,
01032486,두산밥캣,2025,Q3,consolidated,revenue,6414738000000,4540475000,UNRESOLVED,
01032486,두산밥캣,2025,Q3,consolidated,cogs,4959262000000,-3510261000,UNRESOLVED,
01032486,두산밥캣,2025,Q3,consolidated,gross_profit,1455476000000,1030214000,UNRESOLVED,
01032486,두산밥캣,2025,Q3,consolidated,operating_income,537842000000,380695000,UNRESOLVED,
01032486,두산밥캣,2025,Q3,consolidated,ebt,450582000000,318931000,UNRESOLVED,
01032486,두산밥캣,2025,Q3,consolidated,tax_expense,133593000000,-94560000,UNRESOLVED,
01032486,두산밥캣,2025,Q3,consolidated,net_income,316989000000,224371000,UNRESOLVED,
01032486,두산밥캣,2025,Q3,consolidated,controlling_ni,316989000000,224371000,UNRESOLVED,
01032486,두산밥캣,2025,Q3,consolidated,cfo,748431000000,533755000,UNRESOLVED,
01032486,두산밥캣,2025,Q3,consolidated,cfi,-236464000000,-168638000,UNRESOLVED,
01032486,두산밥캣,2025,Q3,consolidated,cff,-368220000000,-262601000,UNRESOLVED,
00115694,DB증권,2025,Q3,separate,revenue,242892368428,1141893489692,ADDITIVE_PAIR_CANDIDATE,
00115694,DB증권,2025,Q1,consolidated,revenue,104084324514,437276991167,ADDITIVE_PAIR_CANDIDATE,
00115694,DB증권,2025,H1,separate,revenue,165539068040,822068890566,ADDITIVE_PAIR_CANDIDATE,
00115694,DB증권,2025,H1,consolidated,revenue,216153178368,943341679065,ADDITIVE_PAIR_CANDIDATE,
00115694,DB증권,2025,FY,separate,revenue,309368237233,1661781349906,ADDITIVE_PAIR_CANDIDATE,
00115694,DB증권,2025,FY,consolidated,revenue,428987262225,1921987648624,ADDITIVE_PAIR_CANDIDATE,
01036367,아크솔루션스,2025,Q3,separate,trade_payables,360260846,1139615202,CONCEPT_GAP,ifrs-full_TradeAndOtherPayablesToTradeSuppliers
01036367,아크솔루션스,2025,Q3,consolidated,trade_payables,360260846,1141709510,CONCEPT_GAP,ifrs-full_TradeAndOtherPayablesToTradeSuppliers
01036367,아크솔루션스,2025,Q1,separate,trade_payables,633303926,4967902019,CONCEPT_GAP,ifrs-full_TradeAndOtherPayablesToTradeSuppliers
01036367,아크솔루션스,2025,Q1,consolidated,trade_payables,633303926,4969996327,CONCEPT_GAP,ifrs-full_TradeAndOtherPayablesToTradeSuppliers
00302926,현대로템,2025,H1,consolidated,controlling_ni,677971967000,349007568000,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00186452,광무,2025,FY,separate,inventory,100112500,0,AXIS_EXCLUDED_UNMAPPED,ifrs-full_ChangesInInventoriesOfFinishedGoodsAndWorkInProgress
01179866,에스지헬스케어,2025,Q3,consolidated,tax_expense,5360,-247367302,UNRESOLVED,
01253636,에르코스,2025,Q3,separate,tax_expense,14040285,92971431,UNRESOLVED,
00319272,성우,2025,Q3,separate,dividends_paid,-3761417500,-1504567000,ADDITIVE_PAIR_CANDIDATE,
00319272,성우,2025,Q3,consolidated,dividends_paid,-3761417500,-1504567000,UNRESOLVED,
00407294,유라클,2025,H1,consolidated,tax_expense,238272056,-1737818,UNRESOLVED,
00407294,유라클,2025,H1,separate,tax_expense,238161669,1982,UNRESOLVED,
00351427,와이즈넛,2025,Q3,separate,tax_expense,-56042829,-212755779,UNRESOLVED,
00351427,와이즈넛,2025,Q3,consolidated,tax_expense,-56042829,-209073097,UNRESOLVED,
00256715,국순당,2025,FY,separate,trade_payables,408331606,5753832858,CONCEPT_GAP,ifrs-full_NoncurrentPayables
00256715,국순당,2025,FY,consolidated,trade_payables,473306036,6202832745,CONCEPT_GAP,ifrs-full_NoncurrentPayables
00194947,한전산업,2025,Q3,consolidated,dividends_paid,-11964200000,-11975267420,CONCEPT_GAP,ifrs-full_DividendsPaidToEquityHoldersOfParentClassifiedAsFinancingActivities
00392691,포니링크,2025,H1,separate,tax_expense,1224740400,444927513,UNRESOLVED,
00117337,동양,2024,FY,consolidated,trade_payables,94019700310,29263271870,CONCEPT_GAP,ifrs-full_TradeAndOtherCurrentPayablesToTradeSuppliers
00406329,루멘스,2025,Q3,separate,tax_expense,1066251477,384913,UNRESOLVED,
00406329,루멘스,2025,Q3,consolidated,tax_expense,-169367329,-384913,UNRESOLVED,
00127200,삼영전자공업,2025,Q3,consolidated,controlling_ni,19962372949,12477914982,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00127200,삼영전자공업,2024,FY,consolidated,controlling_ni,16713350909,11108035794,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00595191,후성,2025,Q3,separate,tax_expense,-1166961368,2722132471,UNRESOLVED,
00110583,DH오토웨어,2025,Q3,separate,tax_expense,-18488727,-40573477,UNRESOLVED,
00201432,비츠로시스,2026,H1,consolidated,controlling_ni,753882624,763756190,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00871833,에스티팜,2024,FY,consolidated,controlling_ni,34469761835,34711730618,CONCEPT_GAP,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
00111722,미래에셋증권,2025,Q3,separate,revenue,1153863000000,14885192000000,ADDITIVE_PAIR_CANDIDATE,
00111722,미래에셋증권,2025,Q3,consolidated,revenue,1698627000000,20419949000000,ADDITIVE_PAIR_CANDIDATE,
00111722,미래에셋증권,2025,Q1,separate,revenue,340799000000,4284478000000,ADDITIVE_PAIR_CANDIDATE,
00111722,미래에셋증권,2025,Q1,consolidated,revenue,552943000000,6052641000000,ADDITIVE_PAIR_CANDIDATE,
00111722,미래에셋증권,2024,Q1,consolidated,revenue,437610494468,6278995667435,ADDITIVE_PAIR_CANDIDATE,
00162072,한신기계공업,2024,Q1,separate,net_income,1375638037,-2280685954,UNRESOLVED,
01032486,두산밥캣,2026,Q1,consolidated,total_assets,13085264000000,8646269000,UNRESOLVED,
01032486,두산밥캣,2026,Q1,consolidated,current_assets,5005418000000,3307399000,UNRESOLVED,
01032486,두산밥캣,2026,Q1,consolidated,cash,2235729000000,1477289000,UNRESOLVED,
01032486,두산밥캣,2026,Q1,consolidated,inventory,1860883000000,1229604000,UNRESOLVED,
01032486,두산밥캣,2026,Q1,consolidated,ppe,1791130000000,1183514000,UNRESOLVED,
01032486,두산밥캣,2026,Q1,consolidated,total_liabilities,5520939000000,3648037000,UNRESOLVED,
01032486,두산밥캣,2026,Q1,consolidated,current_liabilities,3063270000000,2024098000,UNRESOLVED,
01032486,두산밥캣,2026,Q1,consolidated,total_equity,7564325000000,4998232000,UNRESOLVED,
01032486,두산밥캣,2026,Q1,consolidated,controlling_equity,7564325000000,4998232000,UNRESOLVED,
01032486,두산밥캣,2026,Q1,consolidated,retained_earnings,5886493000000,3889581000,UNRESOLVED,
01032486,두산밥캣,2026,Q1,consolidated,trade_payables,2248796000000,1485923000,UNRESOLVED,
01032486,두산밥캣,2026,Q1,consolidated,revenue,2247347000000,1533858000,UNRESOLVED,
01032486,두산밥캣,2026,Q1,consolidated,cogs,1736049000000,-1184887000,UNRESOLVED,
01032486,두산밥캣,2026,Q1,consolidated,gross_profit,511298000000,348971000,UNRESOLVED,
01032486,두산밥캣,2026,Q1,consolidated,operating_income,206995000000,141278000,UNRESOLVED,
01032486,두산밥캣,2026,Q1,consolidated,ebt,183670000000,125358000,UNRESOLVED,
01032486,두산밥캣,2026,Q1,consolidated,tax_expense,52221000000,-35642000,UNRESOLVED,
01032486,두산밥캣,2026,Q1,consolidated,net_income,131449000000,89716000,UNRESOLVED,
01032486,두산밥캣,2026,Q1,consolidated,controlling_ni,131449000000,89716000,UNRESOLVED,
01032486,두산밥캣,2026,Q1,consolidated,cfo,258411000000,170749000,UNRESOLVED,
01032486,두산밥캣,2026,Q1,consolidated,cfi,-83487000000,-55165000,UNRESOLVED,
01032486,두산밥캣,2026,Q1,consolidated,cff,5675000000,3750000,UNRESOLVED,
01032486,두산밥캣,2025,FY,consolidated,total_assets,12280526000000,8558454000,UNRESOLVED,
01032486,두산밥캣,2025,FY,consolidated,current_assets,4483922000000,3124902000,UNRESOLVED,
01032486,두산밥캣,2025,FY,consolidated,cash,1994144000000,1389744000,UNRESOLVED,
01032486,두산밥캣,2025,FY,consolidated,inventory,1682585000000,1172615000,UNRESOLVED,
01032486,두산밥캣,2025,FY,consolidated,ppe,1789452000000,1247092000,UNRESOLVED,
01032486,두산밥캣,2025,FY,consolidated,total_liabilities,5089405000000,3546871000,UNRESOLVED,
01032486,두산밥캣,2025,FY,consolidated,current_liabilities,2717046000000,1893544000,UNRESOLVED,
01032486,두산밥캣,2025,FY,consolidated,total_equity,7191121000000,5011583000,UNRESOLVED,
01032486,두산밥캣,2025,FY,consolidated,controlling_equity,7191121000000,5011583000,UNRESOLVED,
01032486,두산밥캣,2025,FY,consolidated,retained_earnings,5498034000000,3831649000,UNRESOLVED,
01032486,두산밥캣,2025,FY,consolidated,trade_payables,1961834000000,1367227000,UNRESOLVED,
01032486,두산밥캣,2025,FY,consolidated,revenue,8791888000000,6181806000,UNRESOLVED,
01032486,두산밥캣,2025,FY,consolidated,cogs,6820277000000,-4795515000,UNRESOLVED,
01032486,두산밥캣,2025,FY,consolidated,gross_profit,1971611000000,1386291000,UNRESOLVED,
01032486,두산밥캣,2025,FY,consolidated,operating_income,686132000000,482437000,UNRESOLVED,
01032486,두산밥캣,2025,FY,consolidated,ebt,576304000000,405214000,UNRESOLVED,
01032486,두산밥캣,2025,FY,consolidated,tax_expense,173959000000,-122315000,UNRESOLVED,
01032486,두산밥캣,2025,FY,consolidated,net_income,402345000000,282899000,UNRESOLVED,
01032486,두산밥캣,2025,FY,consolidated,controlling_ni,402345000000,282899000,UNRESOLVED,
01032486,두산밥캣,2025,FY,consolidated,cfo,1180053000000,822394000,UNRESOLVED,
01032486,두산밥캣,2025,FY,consolidated,cfi,-342353000000,-238590000,UNRESOLVED,
01032486,두산밥캣,2025,FY,consolidated,cff,-701931000000,-489185000,UNRESOLVED,
01032486,두산밥캣,2025,H1,consolidated,total_assets,11774248000000,8680513000,UNRESOLVED,
01032486,두산밥캣,2025,H1,consolidated,current_assets,4463941000000,3291021000,UNRESOLVED,
01032486,두산밥캣,2025,H1,consolidated,cash,1839064000000,1355842000,UNRESOLVED,
01032486,두산밥캣,2025,H1,consolidated,inventory,1869915000000,1378587000,UNRESOLVED,
01032486,두산밥캣,2025,H1,consolidated,ppe,1633358000000,1204186000,UNRESOLVED,
01032486,두산밥캣,2025,H1,consolidated,total_liabilities,5075706000000,3742042000,UNRESOLVED,
01032486,두산밥캣,2025,H1,consolidated,current_liabilities,2680853000000,1976447000,UNRESOLVED,
01032486,두산밥캣,2025,H1,consolidated,total_equity,6698542000000,4938471000,UNRESOLVED,
01032486,두산밥캣,2025,H1,consolidated,controlling_equity,6698542000000,4938471000,UNRESOLVED,
01032486,두산밥캣,2025,H1,consolidated,retained_earnings,5106140000000,3764479000,UNRESOLVED,
01032486,두산밥캣,2025,H1,consolidated,trade_payables,1958434000000,1443847000,UNRESOLVED,
01032486,두산밥캣,2025,H1,consolidated,revenue,4299552000000,3011017000,UNRESOLVED,
01032486,두산밥캣,2025,H1,consolidated,cogs,3285683000000,-2300995000,UNRESOLVED,
01032486,두산밥캣,2025,H1,consolidated,gross_profit,1013869000000,710022000,UNRESOLVED,
01032486,두산밥캣,2025,H1,consolidated,operating_income,404233000000,283088000,UNRESOLVED,
01032486,두산밥캣,2025,H1,consolidated,ebt,347265000000,243193000,UNRESOLVED,
01032486,두산밥캣,2025,H1,consolidated,tax_expense,112132000000,-78527000,UNRESOLVED,
01032486,두산밥캣,2025,H1,consolidated,net_income,235133000000,164666000,UNRESOLVED,
01032486,두산밥캣,2025,H1,consolidated,controlling_ni,235133000000,164666000,UNRESOLVED,
01032486,두산밥캣,2025,H1,consolidated,cfo,498055000000,367189000,UNRESOLVED,
01032486,두산밥캣,2025,H1,consolidated,cfi,-136149000000,-100375000,UNRESOLVED,
01032486,두산밥캣,2025,H1,consolidated,cff,-292649000000,-215754000,UNRESOLVED,
00115694,DB증권,2024,FY,separate,revenue,269430493284,1108015322111,ADDITIVE_PAIR_CANDIDATE,
00115694,DB증권,2024,FY,consolidated,revenue,339703875806,1318537932981,ADDITIVE_PAIR_CANDIDATE,
01027828,퓨릿,2026,H1,separate,revenue,64181754303,82645039599,CONCEPT_GAP,dart_CostOfSalesFromSaleOfGoods
01075126,사토시홀딩스,2025,Q3,consolidated,tax_expense,-5727550,29233688,UNRESOLVED,
00330424,LS증권,2025,FY,separate,revenue,198105712647,2295089787543,ADDITIVE_PAIR_CANDIDATE,
