rcept_no,corp_code,fiscal_year,fiscal_period,statement,basis,unit_source,adecimal,n_impossible_rows,max_abs_value_won
20190401002321,00503668,2018,FY,SCE,separate,declared,-6,11,9762970467000000
20240514001672,01513699,2024,Q1,CF,consolidated,declared,-6,11,9969567125000000
20220816000812,00128175,2022,H1,IS,consolidated,declared,-6,11,7794733361000000
20090421000269,00679314,2008,FY,BS,separate,doc_default,-6,11,8515857891000000
20250318001269,00299002,2024,FY,BS,separate,declared,-6,11,9719044887000000
20230512000842,00327819,2023,Q1,IS,consolidated,declared,-6,11,6851244613000000
20060811000638,00210740,2006,H1,CF,separate,doc_default,-6,11,3379714539000000
20250814001699,00122348,2025,Q3,IS,separate,declared,-6,11,6357455515000000
20170515001561,01109715,2017,Q1,BS,separate,doc_default,-6,11,9268496537000000
20060911000047,00159795,2006,H1,IS,separate,doc_default,-6,11,9052262766000000
20031114000087,00130684,2003,Q3,BS,separate,doc_default,-6,11,9665009781000000
20050214000176,00133335,2005,Q1,APPR,separate,doc_default,-6,11,9276312013000000
20130828000220,00359623,2013,H1,IS,consolidated,declared,-6,11,9696635842000000
20220516001192,00896753,2022,Q1,BS,consolidated,declared,-6,11,9931096251000000
20060515000886,00471068,2006,Q1,IS,separate,doc_default,-6,11,4377781614000000
20221114000332,00223762,2022,Q3,BS,consolidated,declared,-6,11,9706462876000000
20230209000202,00378363,2023,Q3,BS,separate,declared,-6,11,9876774804000000
20210817001452,00808068,2021,H1,SCE,consolidated,declared,-6,11,2945933186000000
20230323001157,00204226,2022,FY,BS,separate,declared,-6,11,9547715220000000
20200814001536,00384762,2020,H1,CF,consolidated,declared,-6,11,4628953620000000
20210311001126,00104388,2020,FY,BS,separate,declared,-6,11,9668014399000000
20170811000798,00631837,2017,H1,SCE,separate,declared,-6,11,9999998400000000
20130401003005,00364467,2012,FY,BS,separate,declared,-6,11,9888905512000000
20221111000158,00298340,2022,Q3,CF,separate,declared,-6,11,9000000000000000
20201113000016,00926522,2020,Q3,SCE,consolidated,declared,-6,11,6306387202000000
20140829001766,00140955,2014,H1,IS,separate,declared,-6,11,6739204921000000
20221114000332,00223762,2022,Q3,BS,separate,declared,-6,11,9706462876000000
20180814001260,00535375,2018,H1,BS,consolidated,declared,-6,11,7635857763000000
20220513001674,01412822,2022,Q1,IS,separate,declared,-6,11,9069201976000000
20050207000031,00133335,2005,Q1,APPR,separate,doc_default,-6,11,9276312013000000
20051111000361,00276834,2005,Q3,APPR,separate,doc_default,-6,11,7102317070000000
20210817001452,00808068,2021,H1,BS,separate,declared,-6,11,9866757079000000
20201113000016,00926522,2020,Q3,BS,consolidated,declared,-6,11,6306387202000000
20070330001123,00159254,2006,FY,APPR,separate,doc_default,-6,11,6350000000000000
20040513000963,00372882,2004,Q1,CF,separate,doc_default,-6,11,8064392465000000
20050811000262,00276834,2005,H1,APPR,separate,doc_default,-6,11,7102317070000000
20230209000202,00378363,2023,Q3,IS,consolidated,declared,-6,10,8559252604000000
20060331001140,00124799,2005,FY,SCE,consolidated,declared,-6,10,3545011832000000
20080515001755,00106119,2008,Q1,IS,consolidated,doc_default,-6,10,9434161060000000
20050330001162,00390365,2004,FY,IS,separate,doc_default,-6,10,8117983233000000
20191114000246,00201131,2019,Q3,SCE,separate,declared,-6,10,4876718524000000
20250318001269,00299002,2024,FY,CF,separate,declared,-6,10,8555621062000000
20250318001269,00299002,2024,FY,BS,consolidated,declared,-6,10,7322024048000000
20230515002457,00106368,2023,Q1,BS,consolidated,declared,-3,10,7986632570422000
20201116001284,00115384,2020,Q3,BS,separate,declared,-6,10,8292736794000000
20060814000269,00230425,2006,H1,APPR,separate,doc_default,-6,10,9598656131000000
20260515002432,00415628,2026,Q1,BS,separate,declared,-6,10,8319274762000000
20201116001284,00115384,2020,Q3,BS,consolidated,declared,-6,10,8292736794000000
20040726000044,00112059,2004,FY,APPR,separate,doc_default,-6,10,6536606000000000
20230321001556,01437858,2022,FY,CF,separate,declared,-6,10,9057728022000000
20230320000985,00989619,2022,FY,CF,consolidated,declared,-6,10,9460530126000000
20231114002290,00144818,2023,Q3,IS,consolidated,declared,-6,10,6094338575000000
20060512002144,00500254,2006,Q1,IS,separate,doc_default,-6,10,8424900000000000
20201113000016,00926522,2020,Q3,BS,separate,declared,-6,10,6430124856000000
20111111000686,00119195,2011,Q3,BS,separate,declared,-6,10,10000000000000000
20221111000158,00298340,2022,Q3,CF,consolidated,declared,-6,10,7146621732000000
20031128000343,00348034,2003,Q3,CF,separate,doc_default,-6,10,9652346242000000
20111111000686,00119195,2011,Q3,SCE,separate,declared,-6,10,3490458888000000
20220321001173,01335930,2021,FY,CF,consolidated,declared,-6,10,9571954558000000
20240813000807,01199727,2024,H1,BS,separate,declared,-6,10,9195314008000000
20221111000158,00298340,2022,Q3,SCE,separate,declared,-6,10,7915000000000000
20240320001663,01098792,2023,FY,SCE,separate,declared,-6,10,6254132590000000
20080515001849,00173698,2008,Q1,IS,separate,declared,-6,10,9493302142000000
20060814001678,00103130,2006,H1,APPR,separate,doc_default,-6,10,9365409647000000
20060331001721,00124799,2005,FY,SCE,consolidated,declared,-6,10,3545011832000000
20230321000994,01416572,2022,FY,BS,separate,declared,-6,10,9664985746000000
20140814001535,00148531,2014,H1,BS,separate,declared,-6,10,8525972350000000
20080814000837,00106119,2008,H1,IS,consolidated,doc_default,-6,10,9434161060000000
20030515001654,00143226,2003,Q1,IS,separate,doc_default,-6,10,4696167962000000
20221114000806,00220561,2022,Q3,CF,separate,declared,-6,10,7764804996000000
20050214000132,00112059,2005,Q3,APPR,separate,doc_default,-6,10,6536606000000000
20230814001358,00133511,2023,H1,BS,consolidated,declared,-6,10,8499444589000000
20020514000607,00128032,2002,Q1,IS,separate,doc_default,-6,10,8593147052000000
20240814002195,00129013,2024,H1,CF,separate,declared,-6,10,8004368446000000
20050516000988,00293886,2005,Q1,IS,separate,declared,-6,10,3831687001000000
20151113001065,01032404,2015,Q3,BS,separate,declared,-6,10,8775142407000000
20201113000016,00926522,2020,Q3,SCE,separate,declared,-6,10,6430124856000000
20240618000212,00378363,2024,FY,IS,consolidated,declared,-6,10,4676942377000000
20190814001267,00397058,2019,H1,IS,consolidated,declared,-6,10,8310653534000000
20191114000246,00201131,2019,Q3,IS,separate,declared,-6,10,9891091694000000
20070515001612,00132868,2007,Q1,IS,separate,doc_default,-6,10,9654572176000000
20210517000371,01208849,2021,Q1,BS,separate,declared,-6,10,9010107462000000
20050523000097,00293886,2005,Q1,IS,separate,declared,-6,10,3831687001000000
20211115000528,00127255,2021,Q3,IS,consolidated,declared,-6,10,5152077152000000
20040812000176,00112059,2005,Q1,APPR,separate,doc_default,-6,10,6536606000000000
20210817000492,00129989,2021,H1,CF,separate,declared,-6,10,9752000000000000
20210319000658,00231831,2020,FY,CF,consolidated,declared,-6,10,5946774695000000
20020515000582,00267942,2002,Q1,IS,separate,doc_default,-6,10,6584365368000000
20230323001157,00204226,2022,FY,IS,separate,declared,-6,10,2985231348000000
20040629000118,00112059,2004,FY,APPR,separate,doc_default,-6,10,6536606000000000
20220516001192,00896753,2022,Q1,BS,separate,declared,-6,10,6090560912000000
20230322000822,00888347,2022,FY,CF,consolidated,declared,-6,10,8627543629000000
20031113000592,00348034,2003,Q3,CF,separate,doc_default,-6,10,9652346242000000
20070514002755,00161462,2007,Q1,SCE,separate,doc_default,-6,10,2981737796000000
20191114000246,00201131,2019,Q3,BS,separate,declared,-6,10,8963870944000000
20220516001541,00369213,2022,Q1,IS,consolidated,declared,-6,10,8810128005000000
20180329000079,00578538,2017,FY,IS,separate,declared,-6,10,6678429161000000
20230615000156,00110875,2023,FY,SCE,separate,declared,-6,10,9353764517000000
20220321001501,00139205,2021,FY,BS,consolidated,declared,-6,10,9047873638000000
20200814001536,00384762,2020,H1,IS,separate,declared,-6,10,7431605929000000
20241114001806,00159971,2024,Q3,IS,separate,declared,-6,10,6742181438000000
20190401002321,00503668,2018,FY,IS,separate,declared,-6,10,9113048877000000
20201113000016,00926522,2020,Q3,IS,consolidated,declared,-6,10,6750446733000000
20070814000408,00357430,2007,H1,CF,separate,doc_default,-6,10,7964000000000000
20241114002786,00104810,2024,Q3,SCE,separate,declared,-6,10,7242400000000000
20210319000658,00231831,2020,FY,SCE,separate,declared,-6,10,8585190480000000
20220516001541,00369213,2022,Q1,SCE,separate,declared,-6,10,1476440236000000
20080814000924,00361008,2008,H1,SCE,separate,doc_default,-6,10,7686052541000000
20040820000034,00112059,2005,Q1,APPR,separate,doc_default,-6,10,6536606000000000
20061114001823,00103130,2006,Q3,APPR,separate,doc_default,-6,10,9365409647000000
20220816000812,00128175,2022,H1,IS,separate,declared,-6,10,7497635663000000
20041112000322,00112059,2005,H1,APPR,separate,doc_default,-6,10,6536606000000000
20040629000362,00112059,2004,FY,APPR,separate,doc_default,-6,10,6536606000000000
20031113000502,00348034,2003,Q3,CF,separate,doc_default,-6,10,9652346242000000
20110811000129,00161383,2011,H1,IS,separate,declared,-6,10,9012669845000000
20210813001338,00163512,2021,H1,IS,consolidated,declared,-6,10,7410602636000000
20170814002311,00679314,2017,H1,BS,separate,declared,-6,10,9354482046000000
20211115000528,00127255,2021,Q3,BS,consolidated,declared,-6,10,5121300000000000
20060512001272,00351995,2006,Q1,CF,separate,doc_default,-6,9,4173000000000000
20220516001541,00369213,2022,Q1,CF,consolidated,declared,-6,9,3471042071000000
20241114002786,00104810,2024,Q3,CF,consolidated,declared,-6,9,5419619098000000
20160330001829,00526696,2015,FY,IS,separate,declared,-6,9,9420921133000000
20211115000528,00127255,2021,Q3,SCE,separate,declared,-6,9,2804507721000000
20170814001427,00555874,2017,H1,IS,consolidated,declared,-6,9,9820363658000000
20241114002786,00104810,2024,Q3,IS,separate,declared,-6,9,8705892187000000
20220516001541,00369213,2022,Q1,CF,separate,declared,-6,9,7836251241000000
20230814000961,00390903,2023,H1,IS,separate,declared,-6,9,8925770289000000
20230321001556,01437858,2022,FY,IS,separate,declared,-6,9,9025238354000000
20210817002192,00186559,2021,H1,IS,separate,declared,-6,9,9219765115000000
20190814001267,00397058,2019,H1,CF,separate,declared,-6,9,9023367052000000
20230814001358,00133511,2023,H1,IS,separate,declared,-6,9,3978305862000000
20200601000502,00400121,2020,Q1,IS,consolidated,declared,-6,9,3506708185000000
20040329001471,00258421,2003,FY,SCE,consolidated,doc_default,-6,9,7836726642000000
20151113001065,01032404,2015,Q3,BS,consolidated,declared,-6,9,8775142407000000
20230512001370,00110884,2023,Q1,CF,consolidated,declared,-6,9,5896280422000000
20220321001173,01335930,2021,FY,IS,consolidated,declared,-6,9,9132654430000000
20230814001358,00133511,2023,H1,IS,consolidated,declared,-6,9,4331039012000000
20210817001452,00808068,2021,H1,SCE,separate,declared,-6,9,2956975931000000
20050808000069,00137207,2005,H1,APPR,separate,doc_default,-6,9,9245394783000000
20210813001272,00152880,2021,H1,IS,consolidated,declared,-6,9,8384829008000000
20060904000159,00161462,2005,H1,IS,separate,doc_default,-6,9,4924706702000000
20070515000411,00249982,2007,Q1,IS,separate,doc_default,-6,9,2580590527000000
20210514001647,00913689,2021,Q1,CF,separate,declared,-6,9,9978400427000000
20210817000492,00129989,2021,H1,IS,separate,declared,-6,9,8987288477000000
20060331001279,00108038,2005,FY,IS,consolidated,doc_default,-6,9,4659747472000000
20040506000933,00258421,2003,FY,SCE,consolidated,doc_default,-6,9,7836726642000000
20051114001540,00223513,2005,Q3,IS,separate,doc_default,-6,9,8558746637000000
20170814002311,00679314,2017,H1,BS,consolidated,declared,-6,9,9827938144000000
20200814001963,00615723,2020,H1,CF,separate,declared,-6,9,9249841258000000
20230814000961,00390903,2023,H1,BS,consolidated,declared,-6,9,7735974168000000
20210817001851,00161116,2021,H1,BS,separate,declared,-6,9,7819299982000000
20240813000807,01199727,2024,H1,SCE,separate,declared,-6,9,5958207500000000
20240814002195,00129013,2024,H1,BS,separate,declared,-6,9,8204575000000000
20041112000637,00244783,2004,Q3,IS,separate,doc_default,-6,9,4813345917000000
20170814001427,00555874,2017,H1,CF,separate,declared,-6,9,9628811690000000
20130401003005,00364467,2012,FY,IS,consolidated,declared,-6,9,9835281955000000
20030814000591,00125488,2003,H1,IS,separate,declared,-6,9,9220917369000000
20170510000255,00140061,2017,Q1,IS,consolidated,declared,-6,9,4257089401000000
20220816000812,00128175,2022,H1,BS,consolidated,declared,-6,9,3871146153000000
20220321001173,01335930,2021,FY,IS,separate,declared,-6,9,9132654430000000
20230515002457,00106368,2023,Q1,BS,separate,declared,-3,9,4530558491813000
20241114002786,00104810,2024,Q3,CF,separate,declared,-6,9,5098124768000000
20040621000160,00143226,2004,Q1,CF,separate,declared,-6,9,4605422194000000
20210513000071,00145464,2021,Q1,IS,separate,declared,-6,9,9353821606000000
20050811000251,00161462,2005,H1,IS,separate,doc_default,-6,9,4924706702000000
20110811000129,00161383,2011,H1,BS,separate,declared,-6,9,6141755967000000
20220816000812,00128175,2022,H1,CF,separate,declared,-6,9,8994941170000000
20210517000371,01208849,2021,Q1,CF,separate,declared,-6,9,7867114160000000
20210813001338,00163512,2021,H1,IS,separate,declared,-6,9,9863242489000000
20230512001370,00110884,2023,Q1,CF,separate,declared,-6,9,3473886333000000
20210311001126,00104388,2020,FY,BS,consolidated,declared,-6,9,9087878977000000
20060512002291,00159795,2006,Q1,IS,separate,doc_default,-6,9,5892300697000000
20210319000658,00231831,2020,FY,IS,consolidated,declared,-6,9,1783531666000000
20090330001363,00200910,2008,FY,BS,separate,doc_default,-6,9,8715421160000000
20070515002311,00101220,2007,Q1,APPR,separate,doc_default,-6,9,9639921857000000
20230322000822,00888347,2022,FY,IS,consolidated,declared,-6,9,9178329675000000
20240814002195,00129013,2024,H1,BS,consolidated,declared,-6,9,9344519298000000
20220322000790,00176835,2021,FY,IS,separate,declared,-6,9,5268092772000000
20151113001065,01032404,2015,Q3,SCE,separate,declared,-6,9,9853854026000000
20040329001426,00258421,2003,FY,SCE,consolidated,doc_default,-6,9,7836726642000000
20040813001595,00143226,2004,Q1,CF,separate,declared,-6,9,4605422194000000
20070814001242,00101220,2007,H1,APPR,separate,doc_default,-6,9,9639921857000000
20070515002114,00101220,2007,Q1,APPR,separate,doc_default,-6,9,9639921857000000
20070515001988,00363592,2007,Q1,IS,separate,doc_default,-6,9,9762454961000000
20230512001370,00110884,2023,Q1,SCE,consolidated,declared,-6,9,3974714240000000
20180814001260,00535375,2018,H1,CF,separate,declared,-6,9,8370353112000000
20160330001829,00526696,2015,FY,IS,consolidated,declared,-6,9,7585648175000000
20230811000744,01146822,2023,H1,BS,separate,declared,-6,9,9580413350000000
20040514002111,00143226,2004,Q1,CF,separate,declared,-6,9,4605422194000000
20020515000582,00267942,2002,Q1,BS,separate,doc_default,-6,9,7235634465000000
20221111000158,00298340,2022,Q3,IS,consolidated,declared,-6,9,8775189119000000
20201113000016,00926522,2020,Q3,IS,separate,declared,-6,8,6644851288000000
20240813000596,01344363,2024,H1,IS,separate,declared,-6,8,8559696389000000
20230209000202,00378363,2023,Q3,IS,separate,declared,-6,8,9672312453000000
20070515000735,00205003,2007,Q1,CF,separate,doc_default,-6,8,6087823555000000
20040514003547,00131780,2004,Q1,APPR,separate,doc_default,-6,8,8391953570000000
20201116000068,01144569,2020,Q3,IS,separate,declared,-6,8,6068014569000000
20240618000212,00378363,2024,FY,IS,separate,declared,-6,8,3917530425000000
20120814000543,00137012,2012,H1,CF,separate,declared,-6,8,3667230522000000
20190814001267,00397058,2019,H1,IS,separate,declared,-6,8,8328254245000000
20030813000546,00263371,2003,H1,IS,separate,doc_default,-6,8,7542418740000000
20170811000798,00631837,2017,H1,BS,separate,declared,-6,8,8742363759000000
20050514000637,00114093,2005,Q1,IS,separate,declared,-6,8,5159042183000000
20050330000004,00126089,2004,FY,IS,separate,doc_default,-6,8,6604939904000000
20020214000113,00135050,2002,Q1,IS,separate,doc_default,-6,8,4156874052000000
20220816000812,00128175,2022,H1,CF,consolidated,declared,-6,8,8694911896000000
20170814001553,00162832,2017,H1,SCE,separate,declared,-6,8,7618652000000000
20100816001285,00487546,2010,H1,IS,separate,declared,-6,8,7206472963000000
20220316001424,00113058,2021,FY,SCE,separate,doc_default,-6,8,3579992446000000
20240814004158,00149947,2024,H1,SCE,separate,declared,-6,8,9665252800000000
20151113001065,01032404,2015,Q3,IS,separate,declared,-6,8,9983561948000000
20050514000594,00155692,2005,Q1,CF,separate,doc_default,-6,8,1640565232000000
20050513001474,00126414,2005,Q1,CF,separate,doc_default,-6,8,5605456397000000
20050812000735,00143226,2005,H1,CF,separate,declared,-6,8,3845465917000000
20221114000332,00223762,2022,Q3,CF,separate,declared,-6,8,7015000000000000
20230814002932,00403632,2023,H1,IS,consolidated,declared,-6,8,9844298518000000
20170814001427,00555874,2017,H1,IS,separate,declared,-6,8,9820363658000000
20190401002321,00503668,2018,FY,BS,separate,declared,-6,8,7360826294000000
20070515001665,00205003,2007,Q1,CF,separate,doc_default,-6,8,6087823555000000
20170814001427,00555874,2017,H1,BS,separate,declared,-6,8,8660675157000000
20211115000528,00127255,2021,Q3,CF,consolidated,declared,-6,8,5880403530000000
20190814000372,00267906,2019,H1,BS,consolidated,declared,-6,8,8508865436000000
20130401003005,00364467,2012,FY,SCE,consolidated,declared,-6,8,9835281955000000
20220316001411,00113058,2021,FY,SCE,separate,doc_default,-6,8,3579992446000000
20170814001427,00555874,2017,H1,CF,consolidated,declared,-6,8,9628811690000000
20170814001427,00555874,2017,H1,BS,consolidated,declared,-6,8,8660675157000000
20230814001358,00133511,2023,H1,BS,separate,declared,-6,8,7302339717000000
20060515001911,00231691,2006,Q1,IS,separate,doc_default,-6,8,2316856139000000
20230811000744,01146822,2023,H1,CF,separate,declared,-6,8,2742342502000000
20210514001647,00913689,2021,Q1,IS,separate,declared,-6,8,5996870107000000
20220318000950,00231831,2021,FY,IS,consolidated,declared,-6,8,8500443416000000
20240514001672,01513699,2024,Q1,IS,consolidated,declared,-6,8,9954408412000000
20100514002874,00606664,2010,Q1,IS,separate,declared,-6,8,9426333250000000
20250318001269,00299002,2024,FY,IS,separate,declared,-6,8,9215693195000000
20201116000068,01144569,2020,Q3,IS,consolidated,declared,-6,8,6068060387000000
20120814000543,00137012,2012,H1,BS,separate,declared,-6,8,8271566943000000
20180814001643,00470829,2018,H1,IS,separate,declared,-6,8,8865010390000000
20230320000985,00989619,2022,FY,IS,separate,declared,-6,8,8749918757000000
20260515002432,00415628,2026,Q1,SCE,separate,declared,-6,8,1864067975000000
20060811000727,00406037,2006,H1,CF,separate,doc_default,-6,8,7421882254000000
20070515000268,00373021,2007,Q1,IS,separate,doc_default,-6,8,8770193808000000
20220321001501,00139205,2021,FY,IS,consolidated,declared,-6,8,4118663616000000
20180814001260,00535375,2018,H1,IS,consolidated,declared,-6,8,7539749425000000
20180402005173,00904672,2017,FY,BS,separate,declared,-6,8,8683628386000000
20061114000112,00115931,2006,Q3,CF,separate,doc_default,-6,8,2222493737000000
20151113001065,01032404,2015,Q3,IS,consolidated,declared,-6,8,6927100738000000
20050816000026,00217743,2006,Q1,IS,separate,doc_default,-6,8,7489242243000000
20210817000492,00129989,2021,H1,BS,separate,declared,-6,8,8308980000000000
20130828000220,00359623,2013,H1,IS,separate,declared,-6,8,7563684856000000
20190814000372,00267906,2019,H1,IS,consolidated,declared,-6,8,9719877775000000
20060515001660,00230814,2006,Q1,CF,separate,doc_default,-6,8,2664159024000000
20260515002432,00415628,2026,Q1,IS,consolidated,declared,-6,8,6732915200000000
20230515002457,00106368,2023,Q1,SCE,separate,declared,-3,8,3193406788992000
20231114002290,00144818,2023,Q3,IS,separate,declared,-6,8,9105570325000000
20050329001046,00126089,2004,FY,IS,separate,doc_default,-6,8,6604939904000000
20030819000133,00263371,2003,H1,IS,separate,doc_default,-6,8,7542418740000000
20051114000577,00143907,2005,Q3,IS,separate,doc_default,-6,8,8895268165000000
20170814002311,00679314,2017,H1,IS,separate,declared,-6,8,9589848604000000
20050429000971,00126089,2004,FY,IS,separate,doc_default,-6,8,6604939904000000
20190814001267,00397058,2019,H1,CF,consolidated,declared,-6,8,9126998314000000
20201116001133,00125822,2020,Q3,IS,separate,declared,-6,8,6983287447000000
20240814002195,00129013,2024,H1,IS,separate,declared,-6,8,8404967239000000
20241114001838,01344363,2024,Q3,IS,separate,declared,-6,7,8677835942000000
20040514000330,00351807,2004,Q1,CF,separate,doc_default,-6,7,4451769459000000
20200814001963,00615723,2020,H1,IS,separate,declared,-6,7,4240537151000000
20220318000950,00231831,2021,FY,IS,separate,declared,-6,7,9962684676000000
20240814004158,00149947,2024,H1,IS,separate,declared,-6,7,9186279823000000
20060823000161,00161462,2006,Q1,BS,separate,doc_default,-6,7,5359453315000000
20061114001812,00126308,2006,Q3,APPR,separate,doc_default,-6,7,6500000000000000
20080515001989,00152862,2008,Q1,BS,consolidated,doc_default,-6,7,2778983337000000
20040813001605,00143226,2004,H1,CF,separate,declared,-6,7,4605422194000000
20170510000255,00140061,2017,Q1,IS,separate,declared,-6,7,4257089401000000
20040515000282,00384717,2004,Q1,CF,separate,doc_default,-6,7,8047129000000000
20190814000372,00267906,2019,H1,SCE,consolidated,declared,-6,7,1223067871000000
20220516001192,00896753,2022,Q1,SCE,separate,declared,-6,7,9976409320000000
20160516002934,00101664,2016,Q1,IS,separate,declared,-6,7,6530888224000000
20210817002192,00186559,2021,H1,SCE,separate,declared,-6,7,1837593659000000
20130401003005,00364467,2012,FY,IS,separate,declared,-6,7,6012747081000000
20031114001156,00148610,2004,H1,APPR,separate,doc_default,-6,7,4222033985000000
20230811000744,01146822,2023,H1,IS,consolidated,declared,-6,7,7458094285000000
20020330000622,00143907,2001,FY,CF,separate,doc_default,-6,7,2239430843000000
20070814000782,00205003,2007,H1,IS,separate,doc_default,-6,7,7014644757000000
20070810000493,00230425,2007,H1,APPR,separate,doc_default,-6,7,9598656131000000
20200330002831,00360142,2019,FY,IS,consolidated,declared,-6,7,9724702933000000
20050331000599,00124799,2004,FY,SCE,consolidated,declared,-6,7,6881423422000000
20060512001091,00198192,2006,Q1,IS,separate,doc_default,-6,7,9095937274000000
20050808000069,00137207,2005,H1,IS,separate,doc_default,-6,7,7213360033000000
20060904000153,00161462,2005,Q1,IS,separate,doc_default,-6,7,3177332190000000
20020515000383,00174208,2002,Q1,IS,separate,doc_default,-6,7,6225601683000000
20240320001663,01098792,2023,FY,IS,separate,declared,-6,7,9615449517000000
20070330000651,00155692,2006,FY,APPR,separate,doc_default,-6,7,5800151623000000
20240514001672,01513699,2024,Q1,CF,separate,declared,-6,7,9969567125000000
20201116001995,01319808,2020,Q3,BS,consolidated,declared,-3,7,2420749261008000
20030331000232,00125822,2002,FY,APPR,separate,doc_default,-6,7,8636482777000000
20221114000332,00223762,2022,Q3,IS,separate,declared,-6,7,9175904951000000
20030814000249,00148610,2004,Q1,APPR,separate,doc_default,-6,7,4222033985000000
20040813000786,00129013,2004,H1,IS,separate,doc_default,-6,7,9425418729000000
20000810000122,00231664,2000,H1,IS,separate,doc_default,-6,7,8579703370000000
20070810000200,00139153,2007,H1,SCE,separate,declared,-6,7,9500000000000000
20220516001192,00896753,2022,Q1,SCE,consolidated,declared,-6,7,1919194685000000
20240813000807,01199727,2024,H1,IS,separate,declared,-6,7,6773558219000000
20040213000261,00148610,2004,Q3,APPR,separate,doc_default,-6,7,4222033985000000
20060811000294,00161462,2006,H1,BS,separate,doc_default,-6,7,6063217072000000
20090422000167,00679314,2008,FY,CF,separate,doc_default,-6,7,8515857891000000
20220816000812,00128175,2022,H1,BS,separate,declared,-6,7,3745192861000000
20221111000158,00298340,2022,Q3,IS,separate,declared,-6,7,9804315633000000
20070515001065,00155692,2007,Q1,APPR,separate,doc_default,-6,7,5800151623000000
20090421000269,00679314,2008,FY,CF,separate,doc_default,-6,7,8515857891000000
20210513000071,00145464,2021,Q1,CF,separate,declared,-6,7,5400773318000000
20210817001851,00161116,2021,H1,IS,separate,declared,-6,7,5828531126000000
20210317000340,00127936,2020,FY,CF,separate,declared,-6,7,2492764099000000
20040813001566,00132628,2004,H1,IS,separate,doc_default,-6,7,9606869126000000
20201116001284,00115384,2020,Q3,IS,separate,declared,-6,7,8082136052000000
20070814000777,00155692,2007,H1,APPR,separate,doc_default,-6,7,5800151623000000
20210817001452,00808068,2021,H1,CF,consolidated,declared,-6,7,3000000000000000
20040618000372,00384717,2004,Q1,CF,separate,doc_default,-6,7,8047129000000000
20221114000332,00223762,2022,Q3,CF,consolidated,declared,-6,7,7015000000000000
20220516001541,00369213,2022,Q1,IS,separate,declared,-6,7,8088646731000000
20180814001260,00535375,2018,H1,IS,separate,declared,-6,7,6721391738000000
20050511000329,00161462,2005,Q1,IS,separate,doc_default,-6,7,3177332190000000
20201116001284,00115384,2020,Q3,IS,consolidated,declared,-6,7,8095325816000000
20210813001272,00152880,2021,H1,IS,separate,declared,-6,7,9061679116000000
20230814002932,00403632,2023,H1,IS,separate,declared,-6,7,9432934268000000
20170811000798,00631837,2017,H1,CF,separate,declared,-6,7,9998326940000000
20240814002195,00129013,2024,H1,IS,consolidated,declared,-6,7,3189035987000000
20200601000502,00400121,2020,Q1,CF,separate,declared,-6,7,3958065323000000
20060512001108,00161462,2006,Q1,BS,separate,doc_default,-6,7,5359453315000000
20170515001561,01109715,2017,Q1,CF,separate,doc_default,-6,7,7227266000000000
20240514001672,01513699,2024,Q1,IS,separate,declared,-6,6,9249867009000000
20220513001674,01412822,2022,Q1,CF,separate,declared,-6,6,7617569383000000
20230322000822,00888347,2022,FY,IS,separate,declared,-6,6,9549237011000000
20080515001849,00173698,2008,Q1,SCE,separate,declared,-6,6,1560246546000000
20210323000745,00980043,2020,FY,CF,separate,doc_default,-6,6,2372860000000000
20230320000985,00989619,2022,FY,IS,consolidated,declared,-6,6,9969855067000000
20040813001659,00153393,2004,H1,SCE,consolidated,doc_default,-3,6,1469042294102000
20020330000008,00152385,2001,FY,APPR,separate,doc_default,-6,6,9837579543000000
20070515001988,00363592,2007,Q1,APPR,separate,doc_default,-6,6,6321107183000000
20070330001248,00363592,2006,FY,APPR,separate,doc_default,-6,6,6321107183000000
20041115000706,00153393,2004,Q3,SCE,consolidated,doc_default,-3,6,1469042294102000
20060512002689,00113207,2006,Q1,IS,consolidated,doc_default,-6,6,1944634043000000
20061114000036,00138303,2006,Q3,APPR,separate,doc_default,-6,6,7282998251000000
20211115000528,00127255,2021,Q3,IS,separate,declared,-6,6,8894386282000000
20221114000806,00220561,2022,Q3,BS,separate,declared,-6,6,8000000000000000
20060330001653,00292434,2005,FY,APPR,separate,doc_default,-6,6,1527366534000000
20190814000372,00267906,2019,H1,SCE,separate,declared,-6,6,1930201514000000
20201113000016,00926522,2020,Q3,CF,separate,declared,-6,6,10000000000000000
20050816000640,00292434,2005,H1,APPR,separate,doc_default,-6,6,1527366534000000
20221114000806,00220561,2022,Q3,SCE,separate,declared,-6,6,8000000000000000
20040814000049,00133751,2004,H1,IS,separate,declared,-6,6,5394785462000000
20030331001025,00147222,2002,FY,APPR,separate,doc_default,-6,6,8244208038000000
20070814000767,00108038,2007,H1,SCE,separate,doc_default,-6,6,5439352020000000
20060511000338,00143314,2006,Q1,APPR,separate,doc_default,-6,6,9374177507000000
20210513000071,00145464,2021,Q1,SCE,separate,declared,-6,6,4257981645000000
20191025000524,00125521,2018,FY,BS,separate,doc_default,-6,6,9204879454000000
20040514001840,00153393,2004,Q1,SCE,consolidated,doc_default,-3,6,1469042294102000
20040512000008,00114792,2004,Q1,IS,consolidated,doc_default,-6,6,3604377951000000
20020429000069,00152385,2002,Q1,APPR,separate,doc_default,-6,6,9837579543000000
20180814001260,00535375,2018,H1,CF,consolidated,declared,-6,6,8569788697000000
