20121005000003	00147994
20121005000043	00186939
20121005000166	00115931
20121005000260	00533924
20121009000346	00137207
20121031000310	00113207
20121108000018	00125725
20121108000255	00203290
20121109000261	00364847
20121113000092	00317681
20121113000117	00231105
20121113000178	00158015
20121113000216	00228350
20121113000268	00365387
20121113000344	00362201
20121113000388	00185222
20121113000432	00130772
20121114000049	00147994
20121114000070	00178754
20121114000078	00169215
20121114000089	00235183
20121114000111	00126788
20121114000125	00112022
20121114000133	00144243
20121114000160	00101220
20121114000190	00106669
20121114000206	00118026
20121114000253	00158565
20121114000267	00143794
20121114000302	00103644
20121114000313	00101488
20121114000412	00330044
20121114000482	00728638
20121114000507	00128926
20121114000544	00121570
20121114000578	00134176
20121114000637	00159740
20121114000687	00684802
20121114000725	00145464
20121114000764	00261009
20121114000842	00146560
20121114000863	00141389
20121114000885	00151128
20121114000920	00624998
20121114000935	00530121
20121114000948	00541349
20121114000965	00111218
20121114001012	00171636
20121114001026	00359395
20121114001055	00104786
20121114001071	00105961
20121114001090	00264945
20121114001113	00126371
20121114001151	00423177
20121114001292	00153339
20121114001305	00139205
20121114001332	00250137
20121114001342	00139205
20121114001359	00146232
20121114001384	00422284
20121114001402	00135467
20121114001420	00221728
20121114001434	00185356
20121114001488	00389998
20121114001516	00629212
20121114001544	00122898
20121114001600	00313649
20121114001612	00108940
20121114001649	00147222
